raman_shift_cm-1,intensity
951.0000,46.164970
952.0000,36.026420
953.0000,36.361868
954.0000,51.084998
955.0000,50.585949
956.0000,53.449521
957.0000,79.332263
958.0000,85.403984
959.0000,95.310514
960.0000,124.039305
961.0000,153.339089
962.0000,196.714006
963.0000,221.342780
964.0000,259.601114
965.0000,283.934934
966.0000,299.328950
967.0000,284.919218
968.0000,256.164246
969.0000,219.210776
970.0000,190.866334
971.0000,148.998651
972.0000,122.812816
973.0000,94.409596
974.0000,93.185922
975.0000,73.907793
976.0000,69.110878
977.0000,51.245302
978.0000,30.085718
979.0000,47.286848
980.0000,38.292786
981.0000,38.405288
982.0000,29.221078
983.0000,20.231316
984.0000,13.700524
985.0000,22.457887
986.0000,31.728862
987.0000,14.844102
988.0000,8.121812
989.0000,20.272551
990.0000,12.820390
991.0000,5.795482
992.0000,12.161101
993.0000,15.858895
994.0000,8.745394
995.0000,8.677733
996.0000,7.610924
997.0000,9.894656
998.0000,11.544318
999.0000,17.568211
1000.0000,9.045656
1001.0000,23.297099
1002.0000,8.489106
1003.0000,11.514302
1004.0000,2.692995
1005.0000,-4.387838
1006.0000,14.465982
1007.0000,12.349281
1008.0000,-0.966990
1009.0000,3.775772
1010.0000,-1.691929
1011.0000,5.096586
1012.0000,6.244167
1013.0000,6.988063
1014.0000,4.723726
1015.0000,13.153832
1016.0000,14.600683
1017.0000,6.785500
1018.0000,0.159210
1019.0000,3.307054
1020.0000,0.491906
1021.0000,8.740931
1022.0000,3.585991
1023.0000,6.508061
1024.0000,5.644885
1025.0000,11.725683
1026.0000,13.279355
1027.0000,7.530379
1028.0000,3.029506
1029.0000,2.363517
1030.0000,-9.440965
1031.0000,2.112938
1032.0000,4.203344
1033.0000,3.844429
1034.0000,-1.341975
1035.0000,9.157095
1036.0000,5.808134
1037.0000,6.035869
1038.0000,6.596445
1039.0000,-0.155609
1040.0000,6.040726
1041.0000,11.613146
1042.0000,9.071523
1043.0000,-4.292426
1044.0000,15.018683
1045.0000,-0.952894
1046.0000,-5.910236
1047.0000,11.660175
1048.0000,-4.953906
1049.0000,0.078449
1050.0000,9.810919
1051.0000,0.371966
1052.0000,-0.079190
1053.0000,5.380409
1054.0000,5.811010
1055.0000,9.142096
1056.0000,-0.867096
1057.0000,0.613411
1058.0000,10.559598
1059.0000,1.398224
1060.0000,2.777014
1061.0000,-2.080252
1062.0000,11.712109
1063.0000,6.441315
1064.0000,1.254663
1065.0000,5.845719
1066.0000,-5.606386
1067.0000,-1.465170
1068.0000,1.717995
1069.0000,5.612525
1070.0000,-0.292601
1071.0000,6.177046
1072.0000,7.322331
1073.0000,13.698167
1074.0000,6.502748
1075.0000,10.716058
1076.0000,10.515981
1077.0000,4.133737
1078.0000,8.037001
1079.0000,10.504517
1080.0000,5.630945
1081.0000,14.768376
1082.0000,4.668980
1083.0000,13.370210
1084.0000,16.215636
1085.0000,13.791200
1086.0000,20.424261
1087.0000,7.259267
1088.0000,-0.429572
1089.0000,6.677111
1090.0000,21.212859
1091.0000,6.402862
1092.0000,8.569366
1093.0000,16.329855
1094.0000,17.565253
1095.0000,12.961345
1096.0000,13.114993
1097.0000,13.967358
1098.0000,12.685394
1099.0000,10.666542
1100.0000,18.756012
1101.0000,31.098116
1102.0000,10.636109
1103.0000,29.740953
1104.0000,18.848496
1105.0000,15.891550
1106.0000,34.833960
1107.0000,48.929763
1108.0000,40.250877
1109.0000,45.627453
1110.0000,46.046994
1111.0000,65.565376
1112.0000,76.262686
1113.0000,75.615122
1114.0000,97.929847
1115.0000,113.757111
1116.0000,137.579070
1117.0000,150.450726
1118.0000,195.099661
1119.0000,214.416374
1120.0000,248.001682
1121.0000,277.163532
1122.0000,273.083762
1123.0000,267.621479
1124.0000,251.556710
1125.0000,215.576304
1126.0000,183.930652
1127.0000,144.228406
1128.0000,126.177986
1129.0000,105.928852
1130.0000,94.630498
1131.0000,76.025583
1132.0000,75.904797
1133.0000,54.047854
1134.0000,42.149463
1135.0000,63.844531
1136.0000,47.865590
1137.0000,43.040850
1138.0000,38.287246
1139.0000,27.924789
1140.0000,26.574630
1141.0000,23.881128
1142.0000,14.621381
1143.0000,23.933033
1144.0000,12.047496
1145.0000,15.399879
1146.0000,20.671210
1147.0000,18.446107
1148.0000,10.593316
1149.0000,31.893152
1150.0000,15.312714
1151.0000,1.202949
1152.0000,21.645243
1153.0000,16.625860
1154.0000,23.894996
1155.0000,13.096458
1156.0000,23.456884
1157.0000,29.675972
1158.0000,17.621259
1159.0000,6.978102
1160.0000,6.980785
1161.0000,16.804583
1162.0000,14.808607
1163.0000,21.530005
1164.0000,18.763962
1165.0000,21.593700
1166.0000,17.499586
1167.0000,32.452698
1168.0000,40.092328
1169.0000,42.923523
1170.0000,34.351156
1171.0000,33.605847
1172.0000,42.228394
1173.0000,38.871585
1174.0000,37.459506
1175.0000,57.090089
1176.0000,62.609945
1177.0000,69.917470
1178.0000,80.291417
1179.0000,99.144032
1180.0000,101.408250
1181.0000,136.898301
1182.0000,170.821746
1183.0000,191.938335
1184.0000,220.562502
1185.0000,263.064317
1186.0000,301.911345
1187.0000,330.398199
1188.0000,338.868370
1189.0000,333.132805
1190.0000,300.731247
1191.0000,255.157401
1192.0000,227.691478
1193.0000,194.479647
1194.0000,154.401847
1195.0000,136.098652
1196.0000,121.879437
1197.0000,100.708798
1198.0000,83.133356
1199.0000,64.787011
1200.0000,57.928754
1201.0000,40.889572
1202.0000,40.048509
1203.0000,29.623213
1204.0000,45.372151
1205.0000,33.619213
1206.0000,23.625407
1207.0000,18.592649
1208.0000,22.219694
1209.0000,34.570529
1210.0000,28.083040
1211.0000,17.676792
1212.0000,13.996143
1213.0000,3.947492
1214.0000,12.708016
1215.0000,12.546299
1216.0000,23.407632
1217.0000,13.427739
1218.0000,19.694753
1219.0000,10.750418
1220.0000,11.831855
1221.0000,10.936234
1222.0000,3.098246
1223.0000,8.971590
1224.0000,10.335795
1225.0000,14.057929
1226.0000,14.844694
1227.0000,13.579144
1228.0000,11.809084
1229.0000,2.311631
1230.0000,13.233176
1231.0000,1.354465
1232.0000,-0.098595
1233.0000,1.036033
1234.0000,12.281402
1235.0000,8.221682
1236.0000,0.876368
1237.0000,-1.425106
1238.0000,7.312811
1239.0000,5.939907
1240.0000,13.491561
1241.0000,13.501265
1242.0000,0.204069
1243.0000,10.463581
1244.0000,1.953787
1245.0000,14.707126
1246.0000,11.539088
1247.0000,0.618931
1248.0000,4.434473
1249.0000,13.685225
1250.0000,8.735594
1251.0000,-2.008512
1252.0000,0.581322
1253.0000,11.186493
1254.0000,-1.569169
1255.0000,14.783758
1256.0000,0.340114
1257.0000,3.730678
1258.0000,-0.209629
1259.0000,13.267029
1260.0000,7.546966
1261.0000,-1.412504
1262.0000,-2.549580
1263.0000,-4.484124
1264.0000,9.416744
1265.0000,0.662204
1266.0000,-3.594788
1267.0000,1.975632
1268.0000,-10.441091
1269.0000,0.454101
1270.0000,5.118623
1271.0000,1.165634
1272.0000,2.708294
1273.0000,7.263809
1274.0000,1.538251
1275.0000,3.565544
1276.0000,5.033485
1277.0000,2.126371
1278.0000,-2.752062
1279.0000,-0.394308
1280.0000,2.663912
1281.0000,0.859486
1282.0000,-1.294800
1283.0000,3.989772
1284.0000,9.094122
1285.0000,13.141042
1286.0000,0.592285
1287.0000,9.967813
1288.0000,-1.520482
1289.0000,11.629240
1290.0000,2.990790
1291.0000,7.997286
1292.0000,5.891454
1293.0000,-6.014643
1294.0000,2.662214
1295.0000,-2.328271
1296.0000,5.099405
1297.0000,1.922932
1298.0000,-0.059120
1299.0000,-3.519208
1300.0000,-0.637462
1301.0000,10.258340
1302.0000,4.932760
1303.0000,16.415098
1304.0000,2.259375
1305.0000,5.859088
1306.0000,-2.961708
1307.0000,3.605564
1308.0000,7.137563
1309.0000,-1.366106
1310.0000,7.443320
1311.0000,3.948866
1312.0000,7.366521
1313.0000,7.809720
1314.0000,8.384016
1315.0000,3.498290
1316.0000,6.182292
1317.0000,0.304935
1318.0000,1.661949
1319.0000,8.957638
1320.0000,10.834578
1321.0000,2.294534
1322.0000,-6.893470
1323.0000,6.053349
1324.0000,-4.677725
1325.0000,2.657854
1326.0000,8.657740
1327.0000,13.148614
1328.0000,-1.712982
1329.0000,-7.953247
1330.0000,3.370338
1331.0000,-5.206421
1332.0000,1.113305
1333.0000,9.424842
1334.0000,3.394803
1335.0000,11.521879
1336.0000,-5.577998
1337.0000,10.147413
1338.0000,7.526508
1339.0000,4.247432
1340.0000,-0.514449
1341.0000,7.317439
1342.0000,13.197094
1343.0000,8.685503
1344.0000,0.031626
1345.0000,-6.903484
1346.0000,1.621866
1347.0000,9.122701
1348.0000,2.607557
1349.0000,-3.920844
1350.0000,12.315696
1351.0000,4.223491
1352.0000,-1.459443
1353.0000,0.165429
1354.0000,4.874230
1355.0000,9.442611
1356.0000,4.146057
1357.0000,10.587182
1358.0000,5.200497
1359.0000,11.242468
1360.0000,12.830660
1361.0000,12.655902
1362.0000,8.005826
1363.0000,5.422090
1364.0000,7.290418
1365.0000,0.785761
1366.0000,3.476103
1367.0000,12.765890
1368.0000,3.665331
1369.0000,20.386540
1370.0000,7.424939
1371.0000,-4.928807
1372.0000,2.023268
1373.0000,12.762464
1374.0000,7.287948
1375.0000,3.098388
1376.0000,0.422707
1377.0000,2.660403
1378.0000,7.914011
1379.0000,9.582688
1380.0000,11.038193
1381.0000,7.295519
1382.0000,8.738437
1383.0000,-4.441488
1384.0000,7.694844
1385.0000,13.217722
1386.0000,9.639016
1387.0000,5.821948
1388.0000,6.675160
1389.0000,7.094904
1390.0000,16.297037
1391.0000,2.347651
1392.0000,13.590570
1393.0000,5.505841
1394.0000,11.032847
1395.0000,3.736638
1396.0000,-1.537344
1397.0000,11.823186
1398.0000,24.506027
1399.0000,28.513696
1400.0000,10.784821
1401.0000,16.986505
1402.0000,10.890553
1403.0000,-0.458658
1404.0000,6.057902
1405.0000,3.456680
1406.0000,18.098237
1407.0000,9.445863
1408.0000,18.042483
1409.0000,18.766069
1410.0000,17.757826
1411.0000,19.608974
1412.0000,30.798381
1413.0000,23.726628
1414.0000,20.059821
1415.0000,28.769397
1416.0000,30.729265
1417.0000,19.216203
1418.0000,10.975187
1419.0000,34.816517
1420.0000,31.157422
1421.0000,30.389529
1422.0000,30.887890
1423.0000,33.946493
1424.0000,41.998122
1425.0000,44.441434
1426.0000,51.110620
1427.0000,35.942697
1428.0000,51.857739
1429.0000,64.694148
1430.0000,67.378219
1431.0000,74.260748
1432.0000,80.089981
1433.0000,75.075624
1434.0000,98.388041
1435.0000,112.007647
1436.0000,130.163014
1437.0000,140.665401
1438.0000,164.203981
1439.0000,170.702250
1440.0000,195.863761
1441.0000,224.203427
1442.0000,271.019083
1443.0000,303.335374
1444.0000,337.930773
1445.0000,392.620593
1446.0000,449.247694
1447.0000,508.933641
1448.0000,553.573490
1449.0000,593.808210
1450.0000,601.371044
1451.0000,581.172056
1452.0000,564.341539
1453.0000,500.286527
1454.0000,459.863340
1455.0000,387.550894
1456.0000,338.047564
1457.0000,291.209541
1458.0000,264.351249
1459.0000,211.057358
1460.0000,203.097573
1461.0000,165.474320
1462.0000,162.224761
1463.0000,121.747902
1464.0000,112.599451
1465.0000,114.996203
1466.0000,95.942812
1467.0000,74.075454
1468.0000,75.338704
1469.0000,63.652524
1470.0000,60.515160
1471.0000,59.017248
1472.0000,40.487044
1473.0000,55.329600
1474.0000,36.290355
1475.0000,45.779731
1476.0000,45.745212
1477.0000,30.097998
1478.0000,32.482095
1479.0000,40.431833
1480.0000,28.864934
1481.0000,26.035994
1482.0000,22.609079
1483.0000,33.522223
1484.0000,31.623964
1485.0000,19.955483
1486.0000,26.122406
1487.0000,17.840236
1488.0000,24.647095
1489.0000,25.624738
1490.0000,15.003046
1491.0000,14.796298
1492.0000,12.760730
1493.0000,28.814590
1494.0000,13.081703
1495.0000,1.578702
1496.0000,14.131491
1497.0000,15.763627
1498.0000,-1.269635
1499.0000,9.458492
1500.0000,7.647384
1501.0000,16.993433
1502.0000,8.673771
1503.0000,9.578319
1504.0000,7.981204
1505.0000,11.604843
1506.0000,8.608255
1507.0000,13.128735
1508.0000,10.799414
1509.0000,5.214806
1510.0000,10.392953
1511.0000,7.216287
1512.0000,18.172310
1513.0000,8.786958
1514.0000,12.556036
1515.0000,20.110634
1516.0000,16.858199
