raman_shift_cm-1,intensity
341.0000,-1.231302
342.0000,-6.599175
343.0000,4.888668
344.0000,3.392665
345.0000,-1.408079
346.0000,3.798935
347.0000,-14.385004
348.0000,-6.870877
349.0000,-4.739662
350.0000,5.201558
351.0000,0.895567
352.0000,3.353446
353.0000,-7.274347
354.0000,-2.188220
355.0000,10.285733
356.0000,15.741803
357.0000,11.341976
358.0000,1.644421
359.0000,6.402581
360.0000,1.616959
361.0000,5.618314
362.0000,-3.624489
363.0000,-2.557902
364.0000,-3.094958
365.0000,-3.785201
366.0000,-10.207492
367.0000,-13.040161
368.0000,3.541552
369.0000,-1.469345
370.0000,3.418954
371.0000,-4.464890
372.0000,0.285925
373.0000,-1.996666
374.0000,2.096751
375.0000,-1.970874
376.0000,12.438927
377.0000,3.105007
378.0000,-1.220833
379.0000,-8.833207
380.0000,-1.406247
381.0000,1.735411
382.0000,-10.898795
383.0000,-0.200934
384.0000,4.691044
385.0000,-0.084279
386.0000,8.751819
387.0000,5.686820
388.0000,-2.040674
389.0000,6.779876
390.0000,-4.342844
391.0000,-3.891235
392.0000,-6.319685
393.0000,-3.358511
394.0000,-3.355019
395.0000,-2.362842
396.0000,6.591852
397.0000,1.223073
398.0000,7.532358
399.0000,1.997355
400.0000,-6.245212
401.0000,4.054774
402.0000,4.867294
403.0000,-2.568866
404.0000,6.238846
405.0000,4.105390
406.0000,6.703350
407.0000,0.063553
408.0000,0.501694
409.0000,8.069032
410.0000,3.634960
411.0000,-6.762446
412.0000,-3.192777
413.0000,1.778864
414.0000,4.763068
415.0000,10.335163
416.0000,2.119424
417.0000,-4.073246
418.0000,3.842054
419.0000,9.962318
420.0000,9.179317
421.0000,-5.610836
422.0000,-5.309549
423.0000,-1.053497
424.0000,-3.995796
425.0000,-4.863042
426.0000,-3.478452
427.0000,-13.661792
428.0000,-2.469386
429.0000,0.806279
430.0000,-9.819766
431.0000,-4.154061
432.0000,8.151989
433.0000,6.518490
434.0000,2.939539
435.0000,1.630037
436.0000,-3.357434
437.0000,-6.194515
438.0000,12.465791
439.0000,4.063564
440.0000,3.347268
441.0000,-13.389092
442.0000,6.171418
443.0000,-0.614382
444.0000,-9.349587
445.0000,-4.308246
446.0000,8.812773
447.0000,1.855593
448.0000,-2.801705
449.0000,-5.439892
450.0000,6.911359
451.0000,12.099493
452.0000,-4.721738
453.0000,-0.085738
454.0000,5.130456
455.0000,3.405370
456.0000,-3.052940
457.0000,12.059195
458.0000,-0.091222
459.0000,2.744956
460.0000,-7.019861
461.0000,2.045348
462.0000,8.974014
463.0000,-9.919897
464.0000,-4.051353
465.0000,6.457714
466.0000,2.539118
467.0000,12.246958
468.0000,-4.807200
469.0000,-0.213440
470.0000,-0.075842
471.0000,-2.185967
472.0000,6.116947
473.0000,-2.844150
474.0000,5.608522
475.0000,-5.696596
476.0000,-3.484637
477.0000,-10.253685
478.0000,1.879736
479.0000,5.907648
480.0000,3.087709
481.0000,-1.870979
482.0000,-7.008383
483.0000,-6.689104
484.0000,-1.265792
485.0000,1.948962
486.0000,-7.285198
487.0000,5.261800
488.0000,11.986892
489.0000,1.165897
490.0000,1.652818
491.0000,0.979659
492.0000,5.029418
493.0000,0.141121
494.0000,3.690237
495.0000,2.791361
496.0000,4.032369
497.0000,-1.815582
498.0000,5.550500
499.0000,-6.125167
500.0000,1.241911
501.0000,14.098082
502.0000,8.886452
503.0000,4.062519
504.0000,1.351242
505.0000,2.591028
506.0000,9.081534
507.0000,-7.115060
508.0000,5.045436
509.0000,4.990593
510.0000,-1.142963
511.0000,4.257639
512.0000,-7.739192
513.0000,-5.957673
514.0000,10.128630
515.0000,-3.143876
516.0000,-3.602018
517.0000,-0.439446
518.0000,7.870892
519.0000,11.961401
520.0000,2.275824
521.0000,6.332748
522.0000,-2.651468
523.0000,-1.160578
524.0000,5.504324
525.0000,-2.955715
526.0000,-3.478929
527.0000,-10.353759
528.0000,-5.844624
529.0000,3.179260
530.0000,-0.728235
531.0000,2.871699
532.0000,3.502099
533.0000,4.936179
534.0000,0.056847
535.0000,-0.660270
536.0000,1.893098
537.0000,-11.747815
538.0000,7.164550
539.0000,4.929837
540.0000,3.871378
541.0000,7.551245
542.0000,5.855899
543.0000,5.227441
544.0000,-7.725467
545.0000,-0.605429
546.0000,-4.528189
547.0000,2.726855
548.0000,12.042316
549.0000,5.690709
550.0000,8.801661
551.0000,-0.709218
552.0000,5.119223
553.0000,0.943413
554.0000,6.465824
555.0000,-7.850782
556.0000,-5.180788
557.0000,3.412611
558.0000,6.068551
559.0000,3.920245
560.0000,10.195911
561.0000,7.009771
562.0000,2.010235
563.0000,8.013239
564.0000,-3.541665
565.0000,-5.322873
566.0000,6.163908
567.0000,-0.734006
568.0000,4.064394
569.0000,15.240954
570.0000,-5.254608
571.0000,7.568773
572.0000,-4.751562
573.0000,6.383738
574.0000,-4.105119
575.0000,8.404437
576.0000,-0.539068
577.0000,0.764161
578.0000,-0.106230
579.0000,-0.064820
580.0000,10.054921
581.0000,-2.979741
582.0000,5.187020
583.0000,5.844775
584.0000,-3.836368
585.0000,-2.347063
586.0000,6.738831
587.0000,-6.182650
588.0000,2.474904
589.0000,6.600376
590.0000,5.364496
591.0000,2.775611
592.0000,-7.845910
593.0000,-8.748934
594.0000,-6.958693
595.0000,2.711892
596.0000,0.446064
597.0000,-8.556923
598.0000,5.668985
599.0000,2.065282
600.0000,-2.562334
601.0000,23.977996
602.0000,8.741505
603.0000,1.071164
604.0000,0.850156
605.0000,8.618099
606.0000,8.075159
607.0000,9.473629
608.0000,5.042614
609.0000,15.838357
610.0000,13.871380
611.0000,4.655715
612.0000,4.954919
613.0000,18.034219
614.0000,23.016817
615.0000,27.101048
616.0000,44.111501
617.0000,38.490828
618.0000,51.134373
619.0000,48.749417
620.0000,61.228231
621.0000,77.589581
622.0000,100.657529
623.0000,123.966817
624.0000,151.722964
625.0000,171.998883
626.0000,185.101614
627.0000,173.329029
628.0000,151.160487
629.0000,116.309245
630.0000,106.603575
631.0000,80.721851
632.0000,67.827634
633.0000,57.310208
634.0000,43.566815
635.0000,39.475360
636.0000,31.213452
637.0000,38.566122
638.0000,26.516136
639.0000,20.103334
640.0000,20.498829
641.0000,19.900807
642.0000,18.422567
643.0000,16.430963
644.0000,8.082842
645.0000,3.070799
646.0000,3.995330
647.0000,13.799021
648.0000,1.282218
649.0000,9.760701
650.0000,8.939826
651.0000,1.310453
652.0000,-4.713016
653.0000,4.248843
654.0000,7.464492
655.0000,10.046630
656.0000,-4.663395
657.0000,7.139650
658.0000,-7.404892
659.0000,-2.887926
660.0000,9.624669
661.0000,5.158257
662.0000,-2.210889
663.0000,-3.828324
664.0000,-2.516773
665.0000,-0.687050
666.0000,10.332343
667.0000,-6.835333
668.0000,-1.413962
669.0000,-5.691953
670.0000,-11.949284
671.0000,-1.858138
672.0000,6.035772
673.0000,8.225600
674.0000,-0.006090
675.0000,8.964384
676.0000,16.788459
677.0000,3.353294
678.0000,1.634994
679.0000,-9.972190
680.0000,-3.228781
681.0000,11.757898
682.0000,2.879536
683.0000,7.900350
684.0000,1.885047
685.0000,-0.750636
686.0000,-10.331860
687.0000,8.397839
688.0000,4.689098
689.0000,8.068645
690.0000,4.575591
691.0000,2.073381
692.0000,9.685624
693.0000,2.067693
694.0000,6.621659
695.0000,7.601075
696.0000,11.777314
697.0000,-1.133569
698.0000,4.709399
699.0000,-6.519142
700.0000,4.370857
701.0000,13.862147
702.0000,-4.897243
703.0000,8.953230
704.0000,-2.905786
705.0000,-2.101345
706.0000,-6.290434
707.0000,3.437661
708.0000,5.167759
709.0000,-3.465906
710.0000,-4.540432
711.0000,6.388160
712.0000,8.903611
713.0000,-8.183257
714.0000,9.285172
715.0000,4.010697
716.0000,0.219754
717.0000,3.911890
718.0000,-3.302690
719.0000,-6.616812
720.0000,0.296019
721.0000,1.054272
722.0000,-2.816028
723.0000,5.530027
724.0000,3.653072
725.0000,7.824618
726.0000,11.124180
727.0000,4.224583
728.0000,-4.898178
729.0000,-3.365704
730.0000,6.455785
731.0000,-6.660011
732.0000,-2.529598
733.0000,-13.330882
734.0000,-3.281179
735.0000,-2.838926
736.0000,-0.858064
737.0000,-1.043609
738.0000,12.091741
739.0000,7.706688
740.0000,1.732971
741.0000,-7.739502
742.0000,-3.612138
743.0000,7.904799
744.0000,1.837333
745.0000,1.963226
746.0000,14.150356
747.0000,-0.577802
748.0000,11.494499
749.0000,-7.294159
750.0000,5.108390
751.0000,-2.102729
752.0000,7.423609
753.0000,-6.738589
754.0000,8.099975
755.0000,-2.639931
756.0000,-2.225717
757.0000,1.316114
758.0000,-10.988796
759.0000,11.970885
760.0000,-5.223611
761.0000,7.781356
762.0000,-10.666229
763.0000,4.273020
764.0000,4.491758
765.0000,6.850916
766.0000,-1.550061
767.0000,6.179224
768.0000,4.800950
769.0000,3.707876
770.0000,13.689266
771.0000,20.703329
772.0000,-4.134070
773.0000,-0.254236
774.0000,8.235979
775.0000,3.538069
776.0000,2.913460
777.0000,-5.886635
778.0000,8.099175
779.0000,14.713937
780.0000,14.449317
781.0000,12.802392
782.0000,12.174663
783.0000,15.215347
784.0000,17.240571
785.0000,13.241599
786.0000,13.621426
787.0000,17.611058
788.0000,9.895017
789.0000,21.717742
790.0000,22.314923
791.0000,30.760196
792.0000,35.456615
793.0000,50.708418
794.0000,42.788862
795.0000,48.910491
796.0000,59.621667
797.0000,59.457401
798.0000,72.284891
799.0000,93.147408
800.0000,94.365714
801.0000,102.522920
802.0000,97.216521
803.0000,99.172454
804.0000,77.022555
805.0000,75.326031
806.0000,59.599371
807.0000,47.520959
808.0000,33.231813
809.0000,36.028380
810.0000,25.042804
811.0000,25.239542
812.0000,34.060469
813.0000,14.038848
814.0000,21.421864
815.0000,28.366718
816.0000,14.587406
817.0000,13.578180
818.0000,5.632484
819.0000,3.581662
820.0000,1.039349
821.0000,9.268541
822.0000,6.378651
823.0000,3.248789
824.0000,10.269815
825.0000,2.373547
826.0000,13.212339
827.0000,0.090189
828.0000,6.871419
829.0000,5.857641
830.0000,-1.781457
831.0000,2.132298
832.0000,-2.408477
833.0000,11.646889
834.0000,9.846203
835.0000,1.005195
836.0000,-0.731948
837.0000,0.169851
838.0000,8.626823
839.0000,16.579019
840.0000,8.996265
841.0000,-1.823281
842.0000,-5.029895
843.0000,9.637669
844.0000,-9.674855
845.0000,11.144594
846.0000,15.034606
847.0000,6.213458
848.0000,4.399334
849.0000,7.002649
850.0000,-3.899338
851.0000,0.565568
852.0000,2.008346
853.0000,-2.385564
854.0000,-2.253622
855.0000,-1.404170
856.0000,3.584314
857.0000,2.679353
858.0000,-8.486469
859.0000,-4.511545
860.0000,-3.104960
861.0000,6.370031
862.0000,-0.727744
863.0000,-3.025709
864.0000,7.869070
865.0000,4.693869
866.0000,6.679338
867.0000,4.851272
868.0000,1.320551
869.0000,-7.089912
870.0000,-1.117280
871.0000,-9.413181
872.0000,3.733967
873.0000,8.480438
874.0000,-1.860173
875.0000,8.644910
876.0000,6.903941
877.0000,2.940595
878.0000,-7.654234
879.0000,-4.462044
880.0000,7.688978
881.0000,-4.718141
882.0000,-3.853584
883.0000,13.879459
884.0000,1.356683
885.0000,-1.789137
886.0000,0.789723
887.0000,10.621719
888.0000,-10.416090
889.0000,1.653920
890.0000,6.872639
891.0000,4.215250
892.0000,-7.733100
893.0000,3.273312
894.0000,3.385712
895.0000,3.058748
896.0000,-4.359399
897.0000,3.553033
898.0000,4.801719
899.0000,3.742715
900.0000,-7.000689
901.0000,-5.669402
902.0000,5.004743
903.0000,1.306174
904.0000,1.029939
905.0000,-10.922017
906.0000,5.396690
907.0000,4.815806
908.0000,-0.728270
909.0000,-1.403323
910.0000,-8.395127
911.0000,-3.455913
912.0000,-6.769950
913.0000,5.703766
914.0000,1.616942
915.0000,-0.326632
916.0000,1.714272
917.0000,3.714306
918.0000,6.973075
919.0000,6.330245
920.0000,4.829890
921.0000,-4.611218
922.0000,5.666473
923.0000,-3.517036
924.0000,4.665901
925.0000,17.259351
926.0000,11.245896
927.0000,-6.674798
928.0000,-4.943749
929.0000,5.805662
930.0000,-3.310167
931.0000,5.573903
932.0000,5.745112
933.0000,-2.051147
934.0000,8.628857
935.0000,10.238769
936.0000,4.956502
937.0000,-8.671547
938.0000,-1.026373
939.0000,-5.899412
940.0000,-9.374739
941.0000,-8.438504
942.0000,-4.942912
943.0000,-0.698582
944.0000,1.874750
945.0000,-5.875243
946.0000,5.528162
947.0000,-2.626120
948.0000,1.877024
949.0000,8.988545
950.0000,3.744046
951.0000,12.327634
952.0000,2.244383
953.0000,0.647023
954.0000,3.199110
955.0000,21.734636
956.0000,7.217887
957.0000,0.507946
958.0000,-3.507950
959.0000,1.300674
960.0000,4.921157
961.0000,4.562941
962.0000,5.820309
963.0000,10.953860
964.0000,3.992287
965.0000,6.547437
966.0000,8.588009
967.0000,1.115011
968.0000,3.633632
969.0000,3.498619
970.0000,12.443871
971.0000,6.266626
972.0000,5.263108
973.0000,15.440548
974.0000,0.655272
975.0000,27.034254
976.0000,4.611938
977.0000,14.939907
978.0000,5.197061
979.0000,5.256643
980.0000,16.523311
981.0000,15.501704
982.0000,19.148473
983.0000,14.998764
984.0000,10.814853
985.0000,14.172535
986.0000,32.231259
987.0000,25.924388
988.0000,27.946932
989.0000,35.043652
990.0000,33.074660
991.0000,34.393035
992.0000,32.308241
993.0000,42.800672
994.0000,55.351827
995.0000,76.368822
996.0000,69.112046
997.0000,78.603308
998.0000,108.062707
999.0000,135.193418
1000.0000,153.588356
1001.0000,197.067394
1002.0000,270.189724
1003.0000,363.110783
1004.0000,489.062319
1005.0000,689.028940
1006.0000,891.084595
1007.0000,1002.916437
1008.0000,888.971745
1009.0000,698.791885
1010.0000,497.306985
1011.0000,364.111642
1012.0000,283.179090
1013.0000,216.832316
1014.0000,150.806121
1015.0000,138.034443
1016.0000,104.762053
1017.0000,87.192378
1018.0000,78.987091
1019.0000,75.231501
1020.0000,59.718398
1021.0000,61.916311
1022.0000,63.112214
1023.0000,55.740158
1024.0000,62.651587
1025.0000,60.874799
1026.0000,74.683182
1027.0000,66.048590
1028.0000,75.511467
1029.0000,86.494643
1030.0000,94.765250
1031.0000,120.635876
1032.0000,151.396963
1033.0000,192.495515
1034.0000,250.009861
1035.0000,329.443407
1036.0000,401.050086
1037.0000,418.550250
1038.0000,390.674578
1039.0000,322.664401
1040.0000,243.370277
1041.0000,190.967390
1042.0000,145.572987
1043.0000,104.052910
1044.0000,89.434450
1045.0000,73.702169
1046.0000,61.247915
1047.0000,50.595667
1048.0000,35.776559
1049.0000,36.624484
1050.0000,25.031501
1051.0000,35.628655
1052.0000,26.731855
1053.0000,18.843986
1054.0000,25.680124
1055.0000,13.562834
1056.0000,24.734991
1057.0000,17.348623
1058.0000,5.407833
1059.0000,12.653051
1060.0000,18.715722
1061.0000,12.614316
1062.0000,19.611728
1063.0000,8.593357
1064.0000,8.902241
1065.0000,5.494221
1066.0000,8.420994
1067.0000,5.105502
1068.0000,4.609870
1069.0000,4.939595
1070.0000,5.901162
1071.0000,1.091159
1072.0000,-0.731435
1073.0000,10.937870
1074.0000,8.885842
1075.0000,13.738049
1076.0000,2.036212
1077.0000,9.711169
1078.0000,7.916158
1079.0000,12.642590
1080.0000,3.010697
1081.0000,6.202625
1082.0000,8.449286
1083.0000,-3.536354
1084.0000,3.428039
1085.0000,4.566226
1086.0000,-3.787530
1087.0000,8.339630
1088.0000,0.802947
1089.0000,-3.647118
1090.0000,1.226289
1091.0000,4.641292
1092.0000,9.314780
1093.0000,2.538738
1094.0000,13.657965
1095.0000,7.129912
1096.0000,2.618912
1097.0000,-5.338803
1098.0000,-4.445338
1099.0000,0.639150
1100.0000,5.983619
1101.0000,9.221792
1102.0000,0.937679
1103.0000,2.745515
1104.0000,-1.700050
1105.0000,11.663242
1106.0000,-1.679436
1107.0000,-7.117825
1108.0000,6.111225
1109.0000,-4.979612
1110.0000,-4.613702
1111.0000,6.381214
1112.0000,1.293466
1113.0000,4.051252
1114.0000,10.011934
1115.0000,5.202451
1116.0000,-3.708780
1117.0000,0.045429
1118.0000,6.879906
1119.0000,0.463827
1120.0000,14.657338
1121.0000,8.269402
1122.0000,8.640324
1123.0000,0.156862
1124.0000,-0.852388
1125.0000,-2.834219
1126.0000,8.119840
1127.0000,-2.609130
1128.0000,-4.408436
1129.0000,-0.628374
1130.0000,9.279442
1131.0000,5.779431
1132.0000,9.038844
1133.0000,-5.728983
1134.0000,8.145877
1135.0000,12.972356
1136.0000,13.202796
1137.0000,11.069225
1138.0000,3.591401
1139.0000,1.131859
1140.0000,10.496115
1141.0000,24.028529
1142.0000,8.927166
1143.0000,15.370093
1144.0000,16.100994
1145.0000,10.113084
1146.0000,8.890753
1147.0000,8.095848
1148.0000,25.060655
1149.0000,25.015239
1150.0000,24.092589
1151.0000,28.766103
1152.0000,29.273550
1153.0000,37.176402
1154.0000,55.680982
1155.0000,58.065124
1156.0000,65.281221
1157.0000,90.010779
1158.0000,102.969377
1159.0000,125.353801
1160.0000,137.165187
1161.0000,140.923348
1162.0000,141.300959
1163.0000,118.867064
1164.0000,106.242494
1165.0000,95.925556
1166.0000,74.537059
1167.0000,60.570147
1168.0000,60.802513
1169.0000,51.231006
1170.0000,44.502523
1171.0000,42.076144
1172.0000,22.881999
1173.0000,23.997011
1174.0000,32.822802
1175.0000,35.355651
1176.0000,15.763004
1177.0000,23.841382
1178.0000,18.325964
1179.0000,29.773894
1180.0000,43.847279
1181.0000,34.869404
1182.0000,34.693512
1183.0000,58.400209
1184.0000,58.624297
1185.0000,69.645372
1186.0000,79.045364
1187.0000,103.284435
1188.0000,118.043418
1189.0000,129.095868
1190.0000,121.672626
1191.0000,110.727878
1192.0000,73.299544
1193.0000,70.547743
1194.0000,59.733823
1195.0000,44.476686
1196.0000,37.736838
1197.0000,36.556857
1198.0000,26.298456
1199.0000,34.067503
1200.0000,13.002493
1201.0000,17.487477
1202.0000,14.782918
1203.0000,11.115717
1204.0000,22.689489
1205.0000,8.955385
1206.0000,11.121649
1207.0000,-1.832333
1208.0000,16.749845
1209.0000,6.126418
1210.0000,5.600173
1211.0000,-6.848705
1212.0000,10.665516
1213.0000,11.946933
1214.0000,12.198889
1215.0000,-2.413584
1216.0000,2.766066
1217.0000,-0.664096
1218.0000,-2.913612
1219.0000,-1.331290
1220.0000,6.450567
1221.0000,1.938011
1222.0000,13.265994
1223.0000,-14.476486
1224.0000,1.438111
1225.0000,-4.533175
1226.0000,2.351809
1227.0000,-14.697841
1228.0000,1.484601
1229.0000,9.245036
1230.0000,4.338659
1231.0000,5.518662
1232.0000,-1.400667
1233.0000,10.845156
1234.0000,14.977942
1235.0000,-4.601510
1236.0000,-6.201054
1237.0000,0.784728
1238.0000,3.563327
1239.0000,-3.274644
1240.0000,4.917992
1241.0000,2.357673
1242.0000,10.800429
1243.0000,11.409439
1244.0000,7.414719
1245.0000,-6.683552
1246.0000,-8.186584
1247.0000,5.942475
1248.0000,8.558318
1249.0000,0.359221
1250.0000,-6.172096
1251.0000,8.852094
1252.0000,-8.265417
1253.0000,-13.410076
1254.0000,3.638702
1255.0000,-1.460008
1256.0000,-2.875837
1257.0000,3.332695
1258.0000,0.777568
1259.0000,5.716120
1260.0000,-9.199890
1261.0000,-2.664394
1262.0000,1.610275
1263.0000,0.064590
1264.0000,12.136143
1265.0000,-1.915224
1266.0000,0.732875
1267.0000,4.130497
1268.0000,6.076916
1269.0000,-11.336128
1270.0000,-6.517492
1271.0000,5.154431
1272.0000,-3.112500
1273.0000,5.014017
1274.0000,-5.293463
1275.0000,15.202689
1276.0000,-1.563404
1277.0000,6.304800
1278.0000,8.433673
1279.0000,2.395422
1280.0000,-0.444862
1281.0000,-5.227025
1282.0000,0.137225
1283.0000,7.185250
1284.0000,3.934334
1285.0000,8.294402
1286.0000,1.074194
1287.0000,9.389067
1288.0000,9.979346
1289.0000,-0.028212
1290.0000,6.400678
1291.0000,5.996815
1292.0000,-0.368713
1293.0000,1.365716
1294.0000,-7.918860
1295.0000,3.880660
1296.0000,-2.284066
1297.0000,-1.493587
1298.0000,4.959106
1299.0000,-3.608022
1300.0000,-2.945161
1301.0000,-13.995930
1302.0000,-3.858415
1303.0000,7.314483
1304.0000,-9.851885
1305.0000,3.536208
1306.0000,4.751801
1307.0000,-0.495575
1308.0000,-0.865519
1309.0000,-0.852886
1310.0000,1.217791
1311.0000,4.274484
1312.0000,-2.072188
1313.0000,1.764313
1314.0000,17.493398
1315.0000,5.051529
1316.0000,4.412565
1317.0000,8.192284
1318.0000,-4.533583
1319.0000,11.850693
1320.0000,-9.225413
1321.0000,-1.548369
1322.0000,-3.691909
1323.0000,3.282532
1324.0000,0.831031
1325.0000,-4.690508
1326.0000,10.169809
1327.0000,0.004301
1328.0000,9.185071
1329.0000,-4.929466
1330.0000,5.894973
1331.0000,7.119958
1332.0000,8.929080
1333.0000,6.245821
1334.0000,9.504880
1335.0000,-0.665158
1336.0000,1.553491
1337.0000,9.532893
1338.0000,-3.766861
1339.0000,7.003578
1340.0000,-3.391607
1341.0000,1.149034
1342.0000,-1.754673
1343.0000,-6.030685
1344.0000,0.706390
1345.0000,13.034307
1346.0000,-4.293376
1347.0000,-0.114313
1348.0000,-9.001785
1349.0000,3.876747
1350.0000,3.111472
1351.0000,0.428356
1352.0000,7.591183
1353.0000,5.892393
1354.0000,0.717997
1355.0000,5.416886
1356.0000,1.987698
1357.0000,7.038392
1358.0000,2.717275
1359.0000,-5.056738
1360.0000,7.183485
1361.0000,0.529408
1362.0000,3.383520
1363.0000,-0.297279
1364.0000,-0.910237
1365.0000,2.103657
1366.0000,2.230144
1367.0000,-6.836537
1368.0000,7.268132
1369.0000,2.164667
1370.0000,0.312823
1371.0000,-8.370882
1372.0000,-9.814727
1373.0000,-6.465247
1374.0000,3.688025
1375.0000,9.941762
1376.0000,4.901132
1377.0000,6.889560
1378.0000,5.399291
1379.0000,1.477361
1380.0000,4.758960
1381.0000,-0.840271
1382.0000,-6.054312
1383.0000,0.285451
1384.0000,-3.753280
1385.0000,5.799900
1386.0000,13.958011
1387.0000,-4.417551
1388.0000,6.559603
1389.0000,-7.940018
1390.0000,-1.998907
1391.0000,1.993774
1392.0000,6.426092
1393.0000,2.994851
1394.0000,4.255774
1395.0000,3.749632
1396.0000,-3.844516
1397.0000,-1.723502
1398.0000,-3.389222
1399.0000,5.342958
1400.0000,-1.551039
1401.0000,-8.417030
1402.0000,7.663420
1403.0000,14.944793
1404.0000,13.382164
1405.0000,-12.841966
1406.0000,-0.630900
1407.0000,-1.174936
1408.0000,4.733614
1409.0000,2.702477
1410.0000,5.689927
1411.0000,10.376970
1412.0000,4.309169
1413.0000,1.868015
1414.0000,3.942585
1415.0000,8.362241
1416.0000,8.526286
1417.0000,12.968795
1418.0000,17.451214
1419.0000,15.645972
1420.0000,17.629306
1421.0000,-1.984032
1422.0000,10.753706
1423.0000,14.542256
1424.0000,12.248263
1425.0000,16.944888
1426.0000,10.771847
1427.0000,8.258705
1428.0000,20.696467
1429.0000,19.836921
1430.0000,15.776497
1431.0000,3.476341
1432.0000,19.786721
1433.0000,10.990563
1434.0000,19.774305
1435.0000,11.739317
1436.0000,33.079396
1437.0000,22.146760
1438.0000,28.317724
1439.0000,34.672527
1440.0000,25.068663
1441.0000,47.770634
1442.0000,44.485804
1443.0000,48.539257
1444.0000,46.579426
1445.0000,69.304895
1446.0000,77.530698
1447.0000,80.010805
1448.0000,92.138213
1449.0000,112.129469
1450.0000,127.273791
1451.0000,143.789226
1452.0000,172.056651
1453.0000,191.998762
1454.0000,199.263396
1455.0000,215.100957
1456.0000,224.676273
1457.0000,216.190316
1458.0000,200.335350
1459.0000,196.139008
1460.0000,175.066227
1461.0000,151.656201
1462.0000,121.699903
1463.0000,107.380597
1464.0000,96.630594
1465.0000,88.556900
1466.0000,76.453945
1467.0000,66.398272
1468.0000,60.538080
1469.0000,55.136873
1470.0000,53.185288
1471.0000,40.977496
1472.0000,39.115342
1473.0000,39.740750
1474.0000,32.655338
1475.0000,35.878507
1476.0000,25.832385
1477.0000,23.367496
1478.0000,20.944381
1479.0000,15.019486
1480.0000,20.609901
1481.0000,11.402027
1482.0000,19.749577
1483.0000,26.486292
1484.0000,12.487392
1485.0000,17.649123
1486.0000,16.884410
1487.0000,12.526089
1488.0000,4.450080
1489.0000,6.621347
1490.0000,2.924497
1491.0000,14.023721
1492.0000,9.627180
1493.0000,18.457802
1494.0000,3.458885
1495.0000,2.164314
1496.0000,12.781251
1497.0000,13.709188
1498.0000,18.065263
1499.0000,5.329121
1500.0000,6.752763
1501.0000,5.656672
1502.0000,17.266543
1503.0000,2.215364
1504.0000,15.058923
1505.0000,6.678299
