x,y,raman_shift_cm-1,intensity
37.800,25.200,293.0000,-4.077909
37.800,25.200,294.0000,-6.747915
37.800,25.200,295.0000,-0.281438
37.800,25.200,296.0000,0.580949
37.800,25.200,297.0000,-6.255886
37.800,25.200,298.0000,3.228247
37.800,25.200,299.0000,-10.395720
37.800,25.200,300.0000,-5.775926
37.800,25.200,301.0000,12.152023
37.800,25.200,302.0000,-5.132925
37.800,25.200,303.0000,-5.191906
37.800,25.200,304.0000,-4.103988
37.800,25.200,305.0000,6.190332
37.800,25.200,306.0000,0.242050
37.800,25.200,307.0000,0.560464
37.800,25.200,308.0000,-0.381283
37.800,25.200,309.0000,-0.182251
37.800,25.200,310.0000,-1.785961
37.800,25.200,311.0000,5.165450
37.800,25.200,312.0000,-1.515448
37.800,25.200,313.0000,-2.566914
37.800,25.200,314.0000,0.609190
37.800,25.200,315.0000,-4.330473
37.800,25.200,316.0000,-1.778471
37.800,25.200,317.0000,-1.757371
37.800,25.200,318.0000,4.624456
37.800,25.200,319.0000,3.741463
37.800,25.200,320.0000,1.121298
37.800,25.200,321.0000,-0.585641
37.800,25.200,322.0000,2.977702
37.800,25.200,323.0000,6.302355
37.800,25.200,324.0000,3.476363
37.800,25.200,325.0000,-4.551801
37.800,25.200,326.0000,0.422068
37.800,25.200,327.0000,4.248012
37.800,25.200,328.0000,-8.605110
37.800,25.200,329.0000,-8.367863
37.800,25.200,330.0000,2.465985
37.800,25.200,331.0000,-0.576166
37.800,25.200,332.0000,-12.299734
37.800,25.200,333.0000,-3.159602
37.800,25.200,334.0000,7.119995
37.800,25.200,335.0000,-0.898797
37.800,25.200,336.0000,-0.404759
37.800,25.200,337.0000,-5.373034
37.800,25.200,338.0000,-5.047703
37.800,25.200,339.0000,5.561217
37.800,25.200,340.0000,3.932389
37.800,25.200,341.0000,-5.249685
37.800,25.200,342.0000,-1.882677
37.800,25.200,343.0000,-7.851832
37.800,25.200,344.0000,-6.136659
37.800,25.200,345.0000,-0.086447
37.800,25.200,346.0000,-2.799348
37.800,25.200,347.0000,-5.540868
37.800,25.200,348.0000,-6.379731
37.800,25.200,349.0000,2.039884
37.800,25.200,350.0000,-7.538164
37.800,25.200,351.0000,-4.475220
37.800,25.200,352.0000,-3.403628
37.800,25.200,353.0000,-6.520587
37.800,25.200,354.0000,-5.664562
37.800,25.200,355.0000,-8.735044
37.800,25.200,356.0000,9.997068
37.800,25.200,357.0000,4.006052
37.800,25.200,358.0000,-5.058560
37.800,25.200,359.0000,-1.811937
37.800,25.200,360.0000,0.736044
37.800,25.200,361.0000,2.520520
37.800,25.200,362.0000,2.478962
37.800,25.200,363.0000,-2.565260
37.800,25.200,364.0000,-2.965610
37.800,25.200,365.0000,3.950981
37.800,25.200,366.0000,5.697254
37.800,25.200,367.0000,-0.416263
37.800,25.200,368.0000,-7.525033
37.800,25.200,369.0000,-3.535403
37.800,25.200,370.0000,-1.884701
37.800,25.200,371.0000,2.034766
37.800,25.200,372.0000,3.861117
37.800,25.200,373.0000,-3.258396
37.800,25.200,374.0000,13.408411
37.800,25.200,375.0000,13.692921
37.800,25.200,376.0000,-5.283586
37.800,25.200,377.0000,-0.046475
37.800,25.200,378.0000,7.611236
37.800,25.200,379.0000,2.499147
37.800,25.200,380.0000,-10.447139
37.800,25.200,381.0000,1.872157
37.800,25.200,382.0000,-6.583888
37.800,25.200,383.0000,2.852576
37.800,25.200,384.0000,13.258308
37.800,25.200,385.0000,3.164747
37.800,25.200,386.0000,-10.765426
37.800,25.200,387.0000,10.803828
37.800,25.200,388.0000,-2.261449
37.800,25.200,389.0000,4.627096
37.800,25.200,390.0000,-2.607860
37.800,25.200,391.0000,1.515491
37.800,25.200,392.0000,9.884190
37.800,25.200,393.0000,-9.692577
37.800,25.200,394.0000,6.239115
37.800,25.200,395.0000,0.183455
37.800,25.200,396.0000,3.328349
37.800,25.200,397.0000,-3.529280
37.800,25.200,398.0000,-6.192560
37.800,25.200,399.0000,6.986883
37.800,25.200,400.0000,4.221931
37.800,25.200,401.0000,-1.236212
37.800,25.200,402.0000,-3.908703
37.800,25.200,403.0000,-5.783755
37.800,25.200,404.0000,-2.993776
37.800,25.200,405.0000,-0.946098
37.800,25.200,406.0000,-7.230046
37.800,25.200,407.0000,-5.957168
37.800,25.200,408.0000,10.088423
37.800,25.200,409.0000,-1.129973
37.800,25.200,410.0000,-0.607298
37.800,25.200,411.0000,9.616496
37.800,25.200,412.0000,5.272697
37.800,25.200,413.0000,6.199807
37.800,25.200,414.0000,-8.932885
37.800,25.200,415.0000,4.138033
37.800,25.200,416.0000,8.615510
37.800,25.200,417.0000,3.703007
37.800,25.200,418.0000,6.213960
37.800,25.200,419.0000,-3.827756
37.800,25.200,420.0000,3.832924
37.800,25.200,421.0000,-0.755223
37.800,25.200,422.0000,10.199882
37.800,25.200,423.0000,-0.053489
37.800,25.200,424.0000,6.206577
37.800,25.200,425.0000,-4.199531
37.800,25.200,426.0000,1.190961
37.800,25.200,427.0000,-8.370415
37.800,25.200,428.0000,-0.779176
37.800,25.200,429.0000,-4.030681
37.800,25.200,430.0000,-4.600768
37.800,25.200,431.0000,11.591240
37.800,25.200,432.0000,0.972593
37.800,25.200,433.0000,1.574234
37.800,25.200,434.0000,6.943204
37.800,25.200,435.0000,-0.533549
37.800,25.200,436.0000,-10.478409
37.800,25.200,437.0000,-12.401089
37.800,25.200,438.0000,-5.739145
37.800,25.200,439.0000,-0.607123
37.800,25.200,440.0000,-13.163056
37.800,25.200,441.0000,2.116815
37.800,25.200,442.0000,-1.626215
37.800,25.200,443.0000,-6.643158
37.800,25.200,444.0000,-15.453968
37.800,25.200,445.0000,-3.758346
37.800,25.200,446.0000,-3.310551
37.800,25.200,447.0000,3.793738
37.800,25.200,448.0000,6.116017
37.800,25.200,449.0000,-3.846178
37.800,25.200,450.0000,2.526932
37.800,25.200,451.0000,-1.743762
37.800,25.200,452.0000,3.635309
37.800,25.200,453.0000,4.320022
37.800,25.200,454.0000,4.159996
37.800,25.200,455.0000,5.309799
37.800,25.200,456.0000,-2.690573
37.800,25.200,457.0000,8.458717
37.800,25.200,458.0000,-5.267905
37.800,25.200,459.0000,13.703918
37.800,25.200,460.0000,7.147494
37.800,25.200,461.0000,-0.696497
37.800,25.200,462.0000,0.389228
37.800,25.200,463.0000,0.603804
37.800,25.200,464.0000,1.380032
37.800,25.200,465.0000,-7.795199
37.800,25.200,466.0000,-5.155661
37.800,25.200,467.0000,5.451681
37.800,25.200,468.0000,6.974483
37.800,25.200,469.0000,-10.102643
37.800,25.200,470.0000,-3.637412
37.800,25.200,471.0000,-1.050723
37.800,25.200,472.0000,3.733192
37.800,25.200,473.0000,3.292821
37.800,25.200,474.0000,-13.214792
37.800,25.200,475.0000,8.467075
37.800,25.200,476.0000,-8.344467
37.800,25.200,477.0000,-11.912399
37.800,25.200,478.0000,9.386513
37.800,25.200,479.0000,7.657351
37.800,25.200,480.0000,-1.168238
37.800,25.200,481.0000,-7.439637
37.800,25.200,482.0000,6.809527
37.800,25.200,483.0000,-8.564129
37.800,25.200,484.0000,7.303982
37.800,25.200,485.0000,3.902357
37.800,25.200,486.0000,-8.830144
37.800,25.200,487.0000,-1.852561
37.800,25.200,488.0000,-4.475440
37.800,25.200,489.0000,3.976700
37.800,25.200,490.0000,6.919221
37.800,25.200,491.0000,7.418187
37.800,25.200,492.0000,-6.842482
37.800,25.200,493.0000,0.875389
37.800,25.200,494.0000,-10.027369
37.800,25.200,495.0000,1.004866
37.800,25.200,496.0000,-7.533362
37.800,25.200,497.0000,-2.376783
37.800,25.200,498.0000,-6.048652
37.800,25.200,499.0000,11.735848
37.800,25.200,500.0000,6.028010
37.800,25.200,501.0000,5.803101
37.800,25.200,502.0000,10.600121
37.800,25.200,503.0000,3.876635
37.800,25.200,504.0000,0.844221
37.800,25.200,505.0000,7.903714
37.800,25.200,506.0000,1.017637
37.800,25.200,507.0000,-14.685524
37.800,25.200,508.0000,0.626982
37.800,25.200,509.0000,5.739025
37.800,25.200,510.0000,0.356873
37.800,25.200,511.0000,-9.299550
37.800,25.200,512.0000,1.428516
37.800,25.200,513.0000,1.980415
37.800,25.200,514.0000,-6.315439
37.800,25.200,515.0000,-0.793836
37.800,25.200,516.0000,3.609589
37.800,25.200,517.0000,0.009777
37.800,25.200,518.0000,0.164643
37.800,25.200,519.0000,-4.985870
37.800,25.200,520.0000,-5.051436
37.800,25.200,521.0000,-5.018504
37.800,25.200,522.0000,10.195731
37.800,25.200,523.0000,0.638210
37.800,25.200,524.0000,7.009404
37.800,25.200,525.0000,2.601909
37.800,25.200,526.0000,-6.336728
37.800,25.200,527.0000,0.298086
37.800,25.200,528.0000,-0.276311
37.800,25.200,529.0000,8.851016
37.800,25.200,530.0000,-7.238897
37.800,25.200,531.0000,-1.757338
37.800,25.200,532.0000,-6.644870
37.800,25.200,533.0000,-4.934890
37.800,25.200,534.0000,-3.861451
37.800,25.200,535.0000,-10.508493
37.800,25.200,536.0000,-2.845272
37.800,25.200,537.0000,3.795136
37.800,25.200,538.0000,6.003241
37.800,25.200,539.0000,2.281233
37.800,25.200,540.0000,1.038064
37.800,25.200,541.0000,9.728224
37.800,25.200,542.0000,7.024975
37.800,25.200,543.0000,0.659367
37.800,25.200,544.0000,-3.303541
37.800,25.200,545.0000,-4.131074
37.800,25.200,546.0000,-6.598433
37.800,25.200,547.0000,-4.074220
37.800,25.200,548.0000,3.437730
37.800,25.200,549.0000,4.113908
37.800,25.200,550.0000,3.759201
37.800,25.200,551.0000,8.690951
37.800,25.200,552.0000,-9.371146
37.800,25.200,553.0000,4.442609
37.800,25.200,554.0000,3.583408
37.800,25.200,555.0000,-5.639994
37.800,25.200,556.0000,2.651137
37.800,25.200,557.0000,-2.994353
37.800,25.200,558.0000,-8.789482
37.800,25.200,559.0000,3.745515
37.800,25.200,560.0000,2.196158
37.800,25.200,561.0000,8.837434
37.800,25.200,562.0000,-6.344357
37.800,25.200,563.0000,4.801187
37.800,25.200,564.0000,1.016531
37.800,25.200,565.0000,-4.475696
37.800,25.200,566.0000,-6.407707
37.800,25.200,567.0000,9.519960
37.800,25.200,568.0000,4.795833
37.800,25.200,569.0000,0.620001
37.800,25.200,570.0000,-9.240104
37.800,25.200,571.0000,1.200527
37.800,25.200,572.0000,5.240414
37.800,25.200,573.0000,4.092773
37.800,25.200,574.0000,-3.498051
37.800,25.200,575.0000,0.122749
37.800,25.200,576.0000,1.708948
37.800,25.200,577.0000,2.706214
37.800,25.200,578.0000,-3.084131
37.800,25.200,579.0000,-0.567297
37.800,25.200,580.0000,2.282829
37.800,25.200,581.0000,4.062444
37.800,25.200,582.0000,-0.577687
37.800,25.200,583.0000,-13.075212
37.800,25.200,584.0000,4.512216
37.800,25.200,585.0000,8.769615
37.800,25.200,586.0000,6.092005
37.800,25.200,587.0000,2.348538
37.800,25.200,588.0000,-1.947300
37.800,25.200,589.0000,0.491940
37.800,25.200,590.0000,6.881056
37.800,25.200,591.0000,2.774026
37.800,25.200,592.0000,1.094408
37.800,25.200,593.0000,-0.940169
37.800,25.200,594.0000,1.543298
37.800,25.200,595.0000,5.618483
37.800,25.200,596.0000,-1.891683
37.800,25.200,597.0000,22.286811
37.800,25.200,598.0000,17.101754
37.800,25.200,599.0000,1.642323
37.800,25.200,600.0000,10.749163
37.800,25.200,601.0000,5.787552
37.800,25.200,602.0000,6.810494
37.800,25.200,603.0000,16.528890
37.800,25.200,604.0000,19.878011
37.800,25.200,605.0000,13.456727
37.800,25.200,606.0000,2.217333
37.800,25.200,607.0000,18.284594
37.800,25.200,608.0000,31.461828
37.800,25.200,609.0000,15.085259
37.800,25.200,610.0000,26.129580
37.800,25.200,611.0000,24.758304
37.800,25.200,612.0000,36.646522
37.800,25.200,613.0000,45.347353
37.800,25.200,614.0000,62.476317
37.800,25.200,615.0000,75.357610
37.800,25.200,616.0000,77.689187
37.800,25.200,617.0000,112.356798
37.800,25.200,618.0000,133.434496
37.800,25.200,619.0000,143.451078
37.800,25.200,620.0000,160.972085
37.800,25.200,621.0000,159.497228
37.800,25.200,622.0000,137.836396
37.800,25.200,623.0000,109.345095
37.800,25.200,624.0000,85.490820
37.800,25.200,625.0000,69.146445
37.800,25.200,626.0000,64.000990
37.800,25.200,627.0000,44.908126
37.800,25.200,628.0000,43.112328
37.800,25.200,629.0000,30.415811
37.800,25.200,630.0000,30.500687
37.800,25.200,631.0000,24.561939
37.800,25.200,632.0000,20.983613
37.800,25.200,633.0000,17.517820
37.800,25.200,634.0000,18.101996
37.800,25.200,635.0000,9.571653
37.800,25.200,636.0000,10.542661
37.800,25.200,637.0000,3.681430
37.800,25.200,638.0000,15.629199
37.800,25.200,639.0000,7.418390
37.800,25.200,640.0000,8.532588
37.800,25.200,641.0000,11.531065
37.800,25.200,642.0000,16.729492
37.800,25.200,643.0000,6.031431
37.800,25.200,644.0000,10.879655
37.800,25.200,645.0000,11.046951
37.800,25.200,646.0000,8.525650
37.800,25.200,647.0000,6.200317
37.800,25.200,648.0000,6.421252
37.800,25.200,649.0000,-11.884729
37.800,25.200,650.0000,-0.281746
37.800,25.200,651.0000,9.847378
37.800,25.200,652.0000,11.496738
37.800,25.200,653.0000,-12.109003
37.800,25.200,654.0000,13.701786
37.800,25.200,655.0000,4.574055
37.800,25.200,656.0000,-0.835245
37.800,25.200,657.0000,0.402087
37.800,25.200,658.0000,6.167876
37.800,25.200,659.0000,-7.148002
37.800,25.200,660.0000,-14.360063
37.800,25.200,661.0000,-4.131093
37.800,25.200,662.0000,1.012582
37.800,25.200,663.0000,8.154107
37.800,25.200,664.0000,-0.509344
37.800,25.200,665.0000,4.629657
37.800,25.200,666.0000,-2.190021
37.800,25.200,667.0000,-1.682347
37.800,25.200,668.0000,-0.164961
37.800,25.200,669.0000,4.708580
37.800,25.200,670.0000,17.276773
37.800,25.200,671.0000,1.051466
37.800,25.200,672.0000,-15.604046
37.800,25.200,673.0000,2.684716
37.800,25.200,674.0000,3.235215
37.800,25.200,675.0000,-0.984598
37.800,25.200,676.0000,5.929472
37.800,25.200,677.0000,-3.622429
37.800,25.200,678.0000,4.446624
37.800,25.200,679.0000,16.701771
37.800,25.200,680.0000,7.027596
37.800,25.200,681.0000,-10.507238
37.800,25.200,682.0000,9.095392
37.800,25.200,683.0000,2.040720
37.800,25.200,684.0000,10.477978
37.800,25.200,685.0000,0.260000
37.800,25.200,686.0000,-3.069424
37.800,25.200,687.0000,5.251097
37.800,25.200,688.0000,-3.632930
37.800,25.200,689.0000,-4.463037
37.800,25.200,690.0000,11.825946
37.800,25.200,691.0000,-1.089856
37.800,25.200,692.0000,2.473335
37.800,25.200,693.0000,-0.072167
37.800,25.200,694.0000,-14.402685
37.800,25.200,695.0000,-1.473991
37.800,25.200,696.0000,-3.940366
37.800,25.200,697.0000,-0.199585
37.800,25.200,698.0000,-7.877869
37.800,25.200,699.0000,-1.092822
37.800,25.200,700.0000,-4.846591
37.800,25.200,701.0000,10.746073
37.800,25.200,702.0000,2.734574
37.800,25.200,703.0000,4.139505
37.800,25.200,704.0000,4.813721
37.800,25.200,705.0000,6.391329
37.800,25.200,706.0000,-5.308365
37.800,25.200,707.0000,0.970127
37.800,25.200,708.0000,8.095680
37.800,25.200,709.0000,6.813072
37.800,25.200,710.0000,-6.628232
37.800,25.200,711.0000,3.391441
37.800,25.200,712.0000,-1.824025
37.800,25.200,713.0000,0.788832
37.800,25.200,714.0000,-14.396977
37.800,25.200,715.0000,-3.599346
37.800,25.200,716.0000,-1.004978
37.800,25.200,717.0000,11.877549
37.800,25.200,718.0000,5.361913
37.800,25.200,719.0000,9.996608
37.800,25.200,720.0000,3.926615
37.800,25.200,721.0000,1.132310
37.800,25.200,722.0000,4.475915
37.800,25.200,723.0000,2.161586
37.800,25.200,724.0000,-6.365655
37.800,25.200,725.0000,-4.885690
37.800,25.200,726.0000,7.812979
37.800,25.200,727.0000,10.350565
37.800,25.200,728.0000,-2.300638
37.800,25.200,729.0000,7.070907
37.800,25.200,730.0000,3.685165
37.800,25.200,731.0000,1.347686
37.800,25.200,732.0000,3.628035
37.800,25.200,733.0000,8.164805
37.800,25.200,734.0000,4.291622
37.800,25.200,735.0000,8.697205
37.800,25.200,736.0000,3.048613
37.800,25.200,737.0000,1.484292
37.800,25.200,738.0000,4.332733
37.800,25.200,739.0000,-2.478769
37.800,25.200,740.0000,6.483038
37.800,25.200,741.0000,10.275539
37.800,25.200,742.0000,-4.574887
37.800,25.200,743.0000,2.139766
37.800,25.200,744.0000,-0.305478
37.800,25.200,745.0000,7.098971
37.800,25.200,746.0000,2.164097
37.800,25.200,747.0000,5.138188
37.800,25.200,748.0000,4.614941
37.800,25.200,749.0000,1.076787
37.800,25.200,750.0000,-6.299524
37.800,25.200,751.0000,2.192640
37.800,25.200,752.0000,7.693874
37.800,25.200,753.0000,-1.798167
37.800,25.200,754.0000,1.872556
37.800,25.200,755.0000,-1.490836
37.800,25.200,756.0000,6.896034
37.800,25.200,757.0000,0.754605
37.800,25.200,758.0000,-3.245884
37.800,25.200,759.0000,5.420546
37.800,25.200,760.0000,15.262124
37.800,25.200,761.0000,-3.753966
37.800,25.200,762.0000,3.677155
37.800,25.200,763.0000,1.549102
37.800,25.200,764.0000,11.778540
37.800,25.200,765.0000,2.929839
37.800,25.200,766.0000,5.340859
37.800,25.200,767.0000,10.981964
37.800,25.200,768.0000,10.603420
37.800,25.200,769.0000,4.577392
37.800,25.200,770.0000,14.756074
37.800,25.200,771.0000,18.346671
37.800,25.200,772.0000,1.462197
37.800,25.200,773.0000,7.372646
37.800,25.200,774.0000,6.119520
37.800,25.200,775.0000,9.392402
37.800,25.200,776.0000,8.905236
37.800,25.200,777.0000,14.101777
37.800,25.200,778.0000,15.220125
37.800,25.200,779.0000,13.480724
37.800,25.200,780.0000,22.188639
37.800,25.200,781.0000,21.120346
37.800,25.200,782.0000,16.414684
37.800,25.200,783.0000,21.349941
37.800,25.200,784.0000,22.412005
37.800,25.200,785.0000,20.028104
37.800,25.200,786.0000,17.325511
37.800,25.200,787.0000,23.938138
37.800,25.200,788.0000,47.790671
37.800,25.200,789.0000,53.657661
37.800,25.200,790.0000,62.559710
37.800,25.200,791.0000,67.993515
37.800,25.200,792.0000,67.468751
37.800,25.200,793.0000,65.797216
37.800,25.200,794.0000,84.448774
37.800,25.200,795.0000,93.020227
37.800,25.200,796.0000,98.830646
37.800,25.200,797.0000,86.404328
37.800,25.200,798.0000,84.793964
37.800,25.200,799.0000,62.061779
37.800,25.200,800.0000,50.234542
37.800,25.200,801.0000,41.005778
37.800,25.200,802.0000,28.757810
37.800,25.200,803.0000,41.656626
37.800,25.200,804.0000,33.220083
37.800,25.200,805.0000,33.902700
37.800,25.200,806.0000,17.451181
37.800,25.200,807.0000,6.938713
37.800,25.200,808.0000,14.060551
37.800,25.200,809.0000,17.990234
37.800,25.200,810.0000,0.260290
37.800,25.200,811.0000,5.223285
37.800,25.200,812.0000,-3.857460
37.800,25.200,813.0000,5.522053
37.800,25.200,814.0000,0.994415
37.800,25.200,815.0000,8.482519
37.800,25.200,816.0000,12.421573
37.800,25.200,817.0000,-4.054640
37.800,25.200,818.0000,13.304029
37.800,25.200,819.0000,5.722451
37.800,25.200,820.0000,5.219717
37.800,25.200,821.0000,3.945154
37.800,25.200,822.0000,3.847621
37.800,25.200,823.0000,8.346119
37.800,25.200,824.0000,0.256878
37.800,25.200,825.0000,9.779261
37.800,25.200,826.0000,-7.294044
37.800,25.200,827.0000,4.899225
37.800,25.200,828.0000,6.370657
37.800,25.200,829.0000,1.697823
37.800,25.200,830.0000,7.806910
37.800,25.200,831.0000,4.995590
37.800,25.200,832.0000,-1.774438
37.800,25.200,833.0000,-7.082552
37.800,25.200,834.0000,3.495322
37.800,25.200,835.0000,4.003997
37.800,25.200,836.0000,-6.280431
37.800,25.200,837.0000,1.701838
37.800,25.200,838.0000,2.821493
37.800,25.200,839.0000,-5.002323
37.800,25.200,840.0000,-9.641321
37.800,25.200,841.0000,0.407873
37.800,25.200,842.0000,-0.221702
37.800,25.200,843.0000,6.001597
37.800,25.200,844.0000,9.312676
37.800,25.200,845.0000,22.393403
37.800,25.200,846.0000,-9.228307
37.800,25.200,847.0000,-4.789192
37.800,25.200,848.0000,3.665368
37.800,25.200,849.0000,5.827886
37.800,25.200,850.0000,6.533910
37.800,25.200,851.0000,-12.596372
37.800,25.200,852.0000,5.670949
37.800,25.200,853.0000,-0.835217
37.800,25.200,854.0000,-1.412083
37.800,25.200,855.0000,-1.693186
37.800,25.200,856.0000,2.724804
37.800,25.200,857.0000,5.915145
37.800,25.200,858.0000,3.672366
37.800,25.200,859.0000,8.573584
37.800,25.200,860.0000,5.555117
37.800,25.200,861.0000,-3.245749
37.800,25.200,862.0000,3.538369
37.800,25.200,863.0000,11.652556
37.800,25.200,864.0000,1.364952
37.800,25.200,865.0000,2.204682
37.800,25.200,866.0000,8.894533
37.800,25.200,867.0000,-1.229548
37.800,25.200,868.0000,-0.067164
37.800,25.200,869.0000,-0.363902
37.800,25.200,870.0000,-9.975616
37.800,25.200,871.0000,-3.375605
37.800,25.200,872.0000,-6.664047
37.800,25.200,873.0000,-5.659461
37.800,25.200,874.0000,5.924117
37.800,25.200,875.0000,-4.489710
37.800,25.200,876.0000,0.999205
37.800,25.200,877.0000,-3.443178
37.800,25.200,878.0000,-6.372492
37.800,25.200,879.0000,3.250924
37.800,25.200,880.0000,-2.125527
37.800,25.200,881.0000,-0.293779
37.800,25.200,882.0000,13.036042
37.800,25.200,883.0000,-7.342405
37.800,25.200,884.0000,6.982521
37.800,25.200,885.0000,0.272005
37.800,25.200,886.0000,12.096097
37.800,25.200,887.0000,-3.621320
37.800,25.200,888.0000,0.314581
37.800,25.200,889.0000,-3.654862
37.800,25.200,890.0000,-5.380498
37.800,25.200,891.0000,5.914160
37.800,25.200,892.0000,13.286261
37.800,25.200,893.0000,2.379447
37.800,25.200,894.0000,1.574878
37.800,25.200,895.0000,-0.051282
37.800,25.200,896.0000,4.809401
37.800,25.200,897.0000,5.588456
37.800,25.200,898.0000,0.042527
37.800,25.200,899.0000,0.716975
37.800,25.200,900.0000,1.837278
37.800,25.200,901.0000,-1.253356
37.800,25.200,902.0000,-2.101783
37.800,25.200,903.0000,-1.961193
37.800,25.200,904.0000,-1.358656
37.800,25.200,905.0000,3.833505
37.800,25.200,906.0000,18.240207
37.800,25.200,907.0000,11.911123
37.800,25.200,908.0000,-2.204164
37.800,25.200,909.0000,6.483168
37.800,25.200,910.0000,6.712997
37.800,25.200,911.0000,13.130533
37.800,25.200,912.0000,-2.933828
37.800,25.200,913.0000,-11.308457
37.800,25.200,914.0000,-4.712441
37.800,25.200,915.0000,-1.152077
37.800,25.200,916.0000,5.360753
37.800,25.200,917.0000,11.735812
37.800,25.200,918.0000,-0.541997
37.800,25.200,919.0000,-0.208728
37.800,25.200,920.0000,3.151822
37.800,25.200,921.0000,-5.351750
37.800,25.200,922.0000,10.498340
37.800,25.200,923.0000,-3.567650
37.800,25.200,924.0000,6.246418
37.800,25.200,925.0000,5.019965
37.800,25.200,926.0000,3.937767
37.800,25.200,927.0000,7.531871
37.800,25.200,928.0000,-6.488256
37.800,25.200,929.0000,-3.191022
37.800,25.200,930.0000,1.635490
37.800,25.200,931.0000,0.000221
37.800,25.200,932.0000,5.599947
37.800,25.200,933.0000,0.717507
37.800,25.200,934.0000,-5.986965
37.800,25.200,935.0000,4.711662
37.800,25.200,936.0000,-0.938885
37.800,25.200,937.0000,4.106666
37.800,25.200,938.0000,-5.065770
37.800,25.200,939.0000,6.540179
37.800,25.200,940.0000,-0.841410
37.800,25.200,941.0000,-0.218550
37.800,25.200,942.0000,-2.765020
37.800,25.200,943.0000,11.696031
37.800,25.200,944.0000,3.040594
37.800,25.200,945.0000,-4.621859
37.800,25.200,946.0000,15.223776
37.800,25.200,947.0000,1.645974
37.800,25.200,948.0000,9.282682
37.800,25.200,949.0000,-0.124635
37.800,25.200,950.0000,-3.062500
37.800,25.200,951.0000,-1.802621
37.800,25.200,952.0000,-5.363209
37.800,25.200,953.0000,4.812048
37.800,25.200,954.0000,0.287088
37.800,25.200,955.0000,-5.296525
37.800,25.200,956.0000,-0.934082
37.800,25.200,957.0000,0.900978
37.800,25.200,958.0000,16.610967
