spectrum_id,material,raman_shift_cm-1,intensity
PS_02,polystyrene,1310.0000,42.146398
PS_02,polystyrene,1311.0000,42.151411
PS_02,polystyrene,1312.0000,42.156809
PS_02,polystyrene,1313.0000,42.162595
PS_02,polystyrene,1314.0000,42.168776
PS_02,polystyrene,1315.0000,42.175356
PS_02,polystyrene,1316.0000,42.182341
PS_02,polystyrene,1317.0000,42.189737
PS_02,polystyrene,1318.0000,42.197550
PS_02,polystyrene,1319.0000,42.205787
PS_02,polystyrene,1320.0000,42.214455
PS_02,polystyrene,1321.0000,42.223562
PS_02,polystyrene,1322.0000,42.233115
PS_02,polystyrene,1323.0000,42.243123
PS_02,polystyrene,1324.0000,42.253594
PS_02,polystyrene,1325.0000,42.264538
PS_02,polystyrene,1326.0000,42.275964
PS_02,polystyrene,1327.0000,42.287883
PS_02,polystyrene,1328.0000,42.300306
PS_02,polystyrene,1329.0000,42.313243
PS_02,polystyrene,1330.0000,42.326707
PS_02,polystyrene,1331.0000,42.340710
PS_02,polystyrene,1332.0000,42.355265
PS_02,polystyrene,1333.0000,42.370387
PS_02,polystyrene,1334.0000,42.386089
PS_02,polystyrene,1335.0000,42.402386
PS_02,polystyrene,1336.0000,42.419295
PS_02,polystyrene,1337.0000,42.436831
PS_02,polystyrene,1338.0000,42.455014
PS_02,polystyrene,1339.0000,42.473860
PS_02,polystyrene,1340.0000,42.493389
PS_02,polystyrene,1341.0000,42.513621
PS_02,polystyrene,1342.0000,42.534578
PS_02,polystyrene,1343.0000,42.556282
PS_02,polystyrene,1344.0000,42.578756
PS_02,polystyrene,1345.0000,42.602024
PS_02,polystyrene,1346.0000,42.626113
PS_02,polystyrene,1347.0000,42.651049
PS_02,polystyrene,1348.0000,42.676861
PS_02,polystyrene,1349.0000,42.703578
PS_02,polystyrene,1350.0000,42.731233
PS_02,polystyrene,1351.0000,42.759858
PS_02,polystyrene,1352.0000,42.789488
PS_02,polystyrene,1353.0000,42.820159
PS_02,polystyrene,1354.0000,42.851911
PS_02,polystyrene,1355.0000,42.884784
PS_02,polystyrene,1356.0000,42.918820
PS_02,polystyrene,1357.0000,42.954065
PS_02,polystyrene,1358.0000,42.990566
PS_02,polystyrene,1359.0000,43.028374
PS_02,polystyrene,1360.0000,43.067542
PS_02,polystyrene,1361.0000,43.108126
PS_02,polystyrene,1362.0000,43.150184
PS_02,polystyrene,1363.0000,43.193781
PS_02,polystyrene,1364.0000,43.238981
PS_02,polystyrene,1365.0000,43.285856
PS_02,polystyrene,1366.0000,43.334479
PS_02,polystyrene,1367.0000,43.384930
PS_02,polystyrene,1368.0000,43.437291
PS_02,polystyrene,1369.0000,43.491653
PS_02,polystyrene,1370.0000,43.548110
PS_02,polystyrene,1371.0000,43.606760
PS_02,polystyrene,1372.0000,43.667712
PS_02,polystyrene,1373.0000,43.731079
PS_02,polystyrene,1374.0000,43.796982
PS_02,polystyrene,1375.0000,43.865549
PS_02,polystyrene,1376.0000,43.936918
PS_02,polystyrene,1377.0000,44.011237
PS_02,polystyrene,1378.0000,44.088662
PS_02,polystyrene,1379.0000,44.169361
PS_02,polystyrene,1380.0000,44.253515
PS_02,polystyrene,1381.0000,44.341315
PS_02,polystyrene,1382.0000,44.432969
PS_02,polystyrene,1383.0000,44.528699
PS_02,polystyrene,1384.0000,44.628744
PS_02,polystyrene,1385.0000,44.733360
PS_02,polystyrene,1386.0000,44.842824
PS_02,polystyrene,1387.0000,44.957435
PS_02,polystyrene,1388.0000,45.077514
PS_02,polystyrene,1389.0000,45.203410
PS_02,polystyrene,1390.0000,45.335499
PS_02,polystyrene,1391.0000,45.474190
PS_02,polystyrene,1392.0000,45.619925
PS_02,polystyrene,1393.0000,45.773186
PS_02,polystyrene,1394.0000,45.934496
PS_02,polystyrene,1395.0000,46.104425
PS_02,polystyrene,1396.0000,46.283595
PS_02,polystyrene,1397.0000,46.472687
PS_02,polystyrene,1398.0000,46.672443
PS_02,polystyrene,1399.0000,46.883679
PS_02,polystyrene,1400.0000,47.107291
PS_02,polystyrene,1401.0000,47.344263
PS_02,polystyrene,1402.0000,47.595681
PS_02,polystyrene,1403.0000,47.862741
PS_02,polystyrene,1404.0000,48.146770
PS_02,polystyrene,1405.0000,48.449236
PS_02,polystyrene,1406.0000,48.771769
PS_02,polystyrene,1407.0000,49.116186
PS_02,polystyrene,1408.0000,49.484512
PS_02,polystyrene,1409.0000,49.879011
PS_02,polystyrene,1410.0000,50.302224
PS_02,polystyrene,1411.0000,50.757002
PS_02,polystyrene,1412.0000,51.246563
PS_02,polystyrene,1413.0000,51.774539
PS_02,polystyrene,1414.0000,52.345049
PS_02,polystyrene,1415.0000,52.962773
PS_02,polystyrene,1416.0000,53.633050
PS_02,polystyrene,1417.0000,54.361988
PS_02,polystyrene,1418.0000,55.156598
PS_02,polystyrene,1419.0000,56.024962
PS_02,polystyrene,1420.0000,56.976426
PS_02,polystyrene,1421.0000,58.021846
PS_02,polystyrene,1422.0000,59.173881
PS_02,polystyrene,1423.0000,60.447361
PS_02,polystyrene,1424.0000,61.859736
PS_02,polystyrene,1425.0000,63.431642
PS_02,polystyrene,1426.0000,65.187601
PS_02,polystyrene,1427.0000,67.156912
PS_02,polystyrene,1428.0000,69.374774
PS_02,polystyrene,1429.0000,71.883714
PS_02,polystyrene,1430.0000,74.735420
PS_02,polystyrene,1431.0000,77.993102
PS_02,polystyrene,1432.0000,81.734534
PS_02,polystyrene,1433.0000,86.056014
PS_02,polystyrene,1434.0000,91.077501
PS_02,polystyrene,1435.0000,96.949286
PS_02,polystyrene,1436.0000,103.860616
PS_02,polystyrene,1437.0000,112.050676
PS_02,polystyrene,1438.0000,121.822251
PS_02,polystyrene,1439.0000,133.557837
PS_02,polystyrene,1440.0000,147.736656
PS_02,polystyrene,1441.0000,164.947818
PS_02,polystyrene,1442.0000,185.887876
PS_02,polystyrene,1443.0000,211.317022
PS_02,polystyrene,1444.0000,241.923049
PS_02,polystyrene,1445.0000,278.006835
PS_02,polystyrene,1446.0000,318.882981
PS_02,polystyrene,1447.0000,361.978989
PS_02,polystyrene,1448.0000,401.998528
PS_02,polystyrene,1449.0000,431.207723
PS_02,polystyrene,1450.0000,442.039018
PS_02,polystyrene,1451.0000,431.249182
PS_02,polystyrene,1452.0000,402.081474
PS_02,polystyrene,1453.0000,362.103473
PS_02,polystyrene,1454.0000,319.049082
PS_02,polystyrene,1455.0000,278.214660
PS_02,polystyrene,1456.0000,242.172730
PS_02,polystyrene,1457.0000,211.608719
PS_02,polystyrene,1458.0000,186.221775
PS_02,polystyrene,1459.0000,165.324132
PS_02,polystyrene,1460.0000,148.155628
PS_02,polystyrene,1461.0000,134.019737
PS_02,polystyrene,1462.0000,122.327378
PS_02,polystyrene,1463.0000,112.599357
PS_02,polystyrene,1464.0000,104.453208
PS_02,polystyrene,1465.0000,97.586177
PS_02,polystyrene,1466.0000,91.759108
PS_02,polystyrene,1467.0000,86.782787
PS_02,polystyrene,1468.0000,82.506954
PS_02,polystyrene,1469.0000,78.811683
PS_02,polystyrene,1470.0000,75.600711
PS_02,polystyrene,1471.0000,72.796296
PS_02,polystyrene,1472.0000,70.335266
PS_02,polystyrene,1473.0000,68.165969
PS_02,polystyrene,1474.0000,66.245914
PS_02,polystyrene,1475.0000,64.539943
PS_02,polystyrene,1476.0000,63.018797
PS_02,polystyrene,1477.0000,61.657993
PS_02,polystyrene,1478.0000,60.436940
PS_02,polystyrene,1479.0000,59.338232
PS_02,polystyrene,1480.0000,58.347085
PS_02,polystyrene,1481.0000,57.450886
PS_02,polystyrene,1482.0000,56.638831
PS_02,polystyrene,1483.0000,55.901624
PS_02,polystyrene,1484.0000,55.231237
PS_02,polystyrene,1485.0000,54.620713
PS_02,polystyrene,1486.0000,54.064003
PS_02,polystyrene,1487.0000,53.555830
PS_02,polystyrene,1488.0000,53.091574
PS_02,polystyrene,1489.0000,52.667184
PS_02,polystyrene,1490.0000,52.279095
PS_02,polystyrene,1491.0000,51.924164
PS_02,polystyrene,1492.0000,51.599611
PS_02,polystyrene,1493.0000,51.302978
PS_02,polystyrene,1494.0000,51.032082
PS_02,polystyrene,1495.0000,50.784983
PS_02,polystyrene,1496.0000,50.559958
PS_02,polystyrene,1497.0000,50.355472
PS_02,polystyrene,1498.0000,50.170155
PS_02,polystyrene,1499.0000,50.002790
PS_02,polystyrene,1500.0000,49.852290
PS_02,polystyrene,1501.0000,49.717688
PS_02,polystyrene,1502.0000,49.598122
PS_02,polystyrene,1503.0000,49.492829
PS_02,polystyrene,1504.0000,49.401131
PS_02,polystyrene,1505.0000,49.322431
PS_02,polystyrene,1506.0000,49.256203
PS_02,polystyrene,1507.0000,49.201991
PS_02,polystyrene,1508.0000,49.159397
PS_02,polystyrene,1509.0000,49.128082
PS_02,polystyrene,1510.0000,49.107762
PS_02,polystyrene,1511.0000,49.098200
PS_02,polystyrene,1512.0000,49.099210
PS_02,polystyrene,1513.0000,49.110651
PS_02,polystyrene,1514.0000,49.132425
PS_02,polystyrene,1515.0000,49.164479
PS_02,polystyrene,1516.0000,49.206798
PS_02,polystyrene,1517.0000,49.259413
PS_02,polystyrene,1518.0000,49.322392
PS_02,polystyrene,1519.0000,49.395847
PS_02,polystyrene,1520.0000,49.479930
PS_02,polystyrene,1521.0000,49.574836
PS_02,polystyrene,1522.0000,49.680806
PS_02,polystyrene,1523.0000,49.798123
PS_02,polystyrene,1524.0000,49.927120
PS_02,polystyrene,1525.0000,50.068180
PS_02,polystyrene,1526.0000,50.221738
PS_02,polystyrene,1527.0000,50.388286
PS_02,polystyrene,1528.0000,50.568375
PS_02,polystyrene,1529.0000,50.762624
PS_02,polystyrene,1530.0000,50.971721
PS_02,polystyrene,1531.0000,51.196430
PS_02,polystyrene,1532.0000,51.437599
PS_02,polystyrene,1533.0000,51.696167
PS_02,polystyrene,1534.0000,51.973176
PS_02,polystyrene,1535.0000,52.269778
PS_02,polystyrene,1536.0000,52.587248
PS_02,polystyrene,1537.0000,52.926998
PS_02,polystyrene,1538.0000,53.290596
PS_02,polystyrene,1539.0000,53.679777
PS_02,polystyrene,1540.0000,54.096472
PS_02,polystyrene,1541.0000,54.542827
PS_02,polystyrene,1542.0000,55.021233
PS_02,polystyrene,1543.0000,55.534359
PS_02,polystyrene,1544.0000,56.085191
PS_02,polystyrene,1545.0000,56.677073
PS_02,polystyrene,1546.0000,57.313762
PS_02,polystyrene,1547.0000,57.999491
PS_02,polystyrene,1548.0000,58.739039
PS_02,polystyrene,1549.0000,59.537818
PS_02,polystyrene,1550.0000,60.401976
PS_02,polystyrene,1551.0000,61.338519
PS_02,polystyrene,1552.0000,62.355462
PS_02,polystyrene,1553.0000,63.462002
PS_02,polystyrene,1554.0000,64.668739
PS_02,polystyrene,1555.0000,65.987937
PS_02,polystyrene,1556.0000,67.433848
PS_02,polystyrene,1557.0000,69.023110
PS_02,polystyrene,1558.0000,70.775241
PS_02,polystyrene,1559.0000,72.713253
PS_02,polystyrene,1560.0000,74.864426
PS_02,polystyrene,1561.0000,77.261276
PS_02,polystyrene,1562.0000,79.942794
PS_02,polystyrene,1563.0000,82.956014
PS_02,polystyrene,1564.0000,86.358039
PS_02,polystyrene,1565.0000,90.218635
PS_02,polystyrene,1566.0000,94.623601
PS_02,polystyrene,1567.0000,99.679130
PS_02,polystyrene,1568.0000,105.517459
PS_02,polystyrene,1569.0000,112.304154
PS_02,polystyrene,1570.0000,120.247385
PS_02,polystyrene,1571.0000,129.609446
PS_02,polystyrene,1572.0000,140.720356
PS_02,polystyrene,1573.0000,153.992272
PS_02,polystyrene,1574.0000,169.930805
PS_02,polystyrene,1575.0000,189.133569
PS_02,polystyrene,1576.0000,212.254743
PS_02,polystyrene,1577.0000,239.893710
PS_02,polystyrene,1578.0000,272.336681
PS_02,polystyrene,1579.0000,309.063585
PS_02,polystyrene,1580.0000,348.006641
PS_02,polystyrene,1581.0000,384.862264
PS_02,polystyrene,1582.0000,413.330096
PS_02,polystyrene,1583.0000,427.264848
PS_02,polystyrene,1584.0000,424.111376
PS_02,polystyrene,1585.0000,406.694599
PS_02,polystyrene,1586.0000,381.443676
PS_02,polystyrene,1587.0000,354.971999
PS_02,polystyrene,1588.0000,331.942362
PS_02,polystyrene,1589.0000,314.847804
PS_02,polystyrene,1590.0000,304.723085
PS_02,polystyrene,1591.0000,301.912835
PS_02,polystyrene,1592.0000,306.592412
PS_02,polystyrene,1593.0000,319.047764
PS_02,polystyrene,1594.0000,339.783880
PS_02,polystyrene,1595.0000,369.493028
PS_02,polystyrene,1596.0000,408.845913
PS_02,polystyrene,1597.0000,457.993324
PS_02,polystyrene,1598.0000,515.623082
PS_02,polystyrene,1599.0000,577.550469
PS_02,polystyrene,1600.0000,635.410028
PS_02,polystyrene,1601.0000,677.090243
PS_02,polystyrene,1602.0000,690.762421
PS_02,polystyrene,1603.0000,671.320091
PS_02,polystyrene,1604.0000,623.726115
PS_02,polystyrene,1605.0000,559.658079
PS_02,polystyrene,1606.0000,491.060867
PS_02,polystyrene,1607.0000,426.108726
PS_02,polystyrene,1608.0000,368.760009
PS_02,polystyrene,1609.0000,320.052929
PS_02,polystyrene,1610.0000,279.500910
PS_02,polystyrene,1611.0000,246.020868
PS_02,polystyrene,1612.0000,218.420125
PS_02,polystyrene,1613.0000,195.606804
PS_02,polystyrene,1614.0000,176.657358
PS_02,polystyrene,1615.0000,160.820049
PS_02,polystyrene,1616.0000,147.494312
PS_02,polystyrene,1617.0000,136.204178
PS_02,polystyrene,1618.0000,126.573138
PS_02,polystyrene,1619.0000,118.302834
PS_02,polystyrene,1620.0000,111.155922
PS_02,polystyrene,1621.0000,104.942616
PS_02,polystyrene,1622.0000,99.510269
PS_02,polystyrene,1623.0000,94.735344
PS_02,polystyrene,1624.0000,90.517225
PS_02,polystyrene,1625.0000,86.773452
PS_02,polystyrene,1626.0000,83.436021
PS_02,polystyrene,1627.0000,80.448518
PS_02,polystyrene,1628.0000,77.763867
PS_02,polystyrene,1629.0000,75.342569
PS_02,polystyrene,1630.0000,73.151303
PS_02,polystyrene,1631.0000,71.161818
PS_02,polystyrene,1632.0000,69.350044
PS_02,polystyrene,1633.0000,67.695377
PS_02,polystyrene,1634.0000,66.180106
PS_02,polystyrene,1635.0000,64.788938
PS_02,polystyrene,1636.0000,63.508615
PS_02,polystyrene,1637.0000,62.327604
PS_02,polystyrene,1638.0000,61.235831
PS_02,polystyrene,1639.0000,60.224467
PS_02,polystyrene,1640.0000,59.285750
PS_02,polystyrene,1641.0000,58.412834
PS_02,polystyrene,1642.0000,57.599660
PS_02,polystyrene,1643.0000,56.840853
PS_02,polystyrene,1644.0000,56.131631
PS_02,polystyrene,1645.0000,55.467727
PS_02,polystyrene,1646.0000,54.845324
PS_02,polystyrene,1647.0000,54.261001
PS_02,polystyrene,1648.0000,53.711684
PS_02,polystyrene,1649.0000,53.194602
PS_02,polystyrene,1650.0000,52.707255
PS_02,polystyrene,1651.0000,52.247384
PS_02,polystyrene,1652.0000,51.812937
PS_02,polystyrene,1653.0000,51.402055
PS_02,polystyrene,1654.0000,51.013044
PS_02,polystyrene,1655.0000,50.644361
PS_02,polystyrene,1656.0000,50.294598
PS_02,polystyrene,1657.0000,49.962468
PS_02,polystyrene,1658.0000,49.646789
PS_02,polystyrene,1659.0000,49.346480
PS_02,polystyrene,1660.0000,49.060548
PS_02,polystyrene,1661.0000,48.788077
PS_02,polystyrene,1662.0000,48.528224
PS_02,polystyrene,1663.0000,48.280213
PS_02,polystyrene,1664.0000,48.043326
PS_02,polystyrene,1665.0000,47.816898
PS_02,polystyrene,1666.0000,47.600315
PS_02,polystyrene,1667.0000,47.393006
PS_02,polystyrene,1668.0000,47.194442
PS_02,polystyrene,1669.0000,47.004132
PS_02,polystyrene,1670.0000,46.821617
PS_02,polystyrene,1671.0000,46.646472
PS_02,polystyrene,1672.0000,46.478300
PS_02,polystyrene,1673.0000,46.316730
PS_02,polystyrene,1674.0000,46.161417
PS_02,polystyrene,1675.0000,46.012036
PS_02,polystyrene,1676.0000,45.868284
PS_02,polystyrene,1677.0000,45.729879
PS_02,polystyrene,1678.0000,45.596554
PS_02,polystyrene,1679.0000,45.468061
PS_02,polystyrene,1680.0000,45.344164
PS_02,polystyrene,1681.0000,45.224643
PS_02,polystyrene,1682.0000,45.109293
PS_02,polystyrene,1683.0000,44.997917
PS_02,polystyrene,1684.0000,44.890334
PS_02,polystyrene,1685.0000,44.786368
PS_02,polystyrene,1686.0000,44.685859
PS_02,polystyrene,1687.0000,44.588651
PS_02,polystyrene,1688.0000,44.494599
PS_02,polystyrene,1689.0000,44.403566
PS_02,polystyrene,1690.0000,44.315421
PS_02,polystyrene,1691.0000,44.230043
PS_02,polystyrene,1692.0000,44.147313
PS_02,polystyrene,1693.0000,44.067123
PS_02,polystyrene,1694.0000,43.989367
PS_02,polystyrene,1695.0000,43.913946
PS_02,polystyrene,1696.0000,43.840765
PS_02,polystyrene,1697.0000,43.769736
PS_02,polystyrene,1698.0000,43.700774
PS_02,polystyrene,1699.0000,43.633797
PS_02,polystyrene,1700.0000,43.568728
PS_02,polystyrene,1701.0000,43.505495
PS_02,polystyrene,1702.0000,43.444028
PS_02,polystyrene,1703.0000,43.384260
PS_02,polystyrene,1704.0000,43.326128
PS_02,polystyrene,1705.0000,43.269573
PS_02,polystyrene,1706.0000,43.214535
PS_02,polystyrene,1707.0000,43.160961
PS_02,polystyrene,1708.0000,43.108798
PS_02,polystyrene,1709.0000,43.057996
PS_02,polystyrene,1710.0000,43.008507
PS_02,polystyrene,1711.0000,42.960285
PS_02,polystyrene,1712.0000,42.913286
PS_02,polystyrene,1713.0000,42.867470
PS_02,polystyrene,1714.0000,42.822795
PS_02,polystyrene,1715.0000,42.779223
PS_02,polystyrene,1716.0000,42.736717
PS_02,polystyrene,1717.0000,42.695243
PS_02,polystyrene,1718.0000,42.654766
PS_02,polystyrene,1719.0000,42.615254
PS_02,polystyrene,1720.0000,42.576675
PS_02,polystyrene,1721.0000,42.539001
PS_02,polystyrene,1722.0000,42.502203
PS_02,polystyrene,1723.0000,42.466252
PS_02,polystyrene,1724.0000,42.431123
PS_02,polystyrene,1725.0000,42.396790
PS_02,polystyrene,1726.0000,42.363228
PS_02,polystyrene,1727.0000,42.330415
PS_02,polystyrene,1728.0000,42.298328
PS_02,polystyrene,1729.0000,42.266944
PS_02,polystyrene,1730.0000,42.236244
PS_02,polystyrene,1731.0000,42.206206
PS_02,polystyrene,1732.0000,42.176812
PS_02,polystyrene,1733.0000,42.148043
PS_02,polystyrene,1734.0000,42.119881
PS_02,polystyrene,1735.0000,42.092308
PS_02,polystyrene,1736.0000,42.065308
PS_02,polystyrene,1737.0000,42.038864
PS_02,polystyrene,1738.0000,42.012962
PS_02,polystyrene,1739.0000,41.987586
PS_02,polystyrene,1740.0000,41.962721
PS_02,polystyrene,1741.0000,41.938354
PS_02,polystyrene,1742.0000,41.914471
PS_02,polystyrene,1743.0000,41.891059
PS_02,polystyrene,1744.0000,41.868106
PS_02,polystyrene,1745.0000,41.845598
PS_02,polystyrene,1746.0000,41.823525
PS_02,polystyrene,1747.0000,41.801876
PS_02,polystyrene,1748.0000,41.780638
PS_02,polystyrene,1749.0000,41.759801
PS_02,polystyrene,1750.0000,41.739356
PS_02,polystyrene,1751.0000,41.719292
PS_02,polystyrene,1752.0000,41.699599
PS_02,polystyrene,1753.0000,41.680268
PS_02,polystyrene,1754.0000,41.661291
PS_02,polystyrene,1755.0000,41.642657
PS_02,polystyrene,1756.0000,41.624360
PS_02,polystyrene,1757.0000,41.606389
PS_02,polystyrene,1758.0000,41.588739
PS_02,polystyrene,1759.0000,41.571400
PS_02,polystyrene,1760.0000,41.554366
PS_02,polystyrene,1761.0000,41.537628
PS_02,polystyrene,1762.0000,41.521181
PS_02,polystyrene,1763.0000,41.505017
PS_02,polystyrene,1764.0000,41.489129
PS_02,polystyrene,1765.0000,41.473511
PS_02,polystyrene,1766.0000,41.458157
PS_02,polystyrene,1767.0000,41.443061
PS_02,polystyrene,1768.0000,41.428217
PS_02,polystyrene,1769.0000,41.413619
PS_02,polystyrene,1770.0000,41.399261
PS_02,polystyrene,1771.0000,41.385139
PS_02,polystyrene,1772.0000,41.371246
PS_02,polystyrene,1773.0000,41.357578
PS_02,polystyrene,1774.0000,41.344130
PS_02,polystyrene,1775.0000,41.330897
PS_02,polystyrene,1776.0000,41.317874
PS_02,polystyrene,1777.0000,41.305057
PS_02,polystyrene,1778.0000,41.292442
PS_02,polystyrene,1779.0000,41.280023
PS_02,polystyrene,1780.0000,41.267797
PS_02,polystyrene,1781.0000,41.255760
PS_02,polystyrene,1782.0000,41.243907
PS_02,polystyrene,1783.0000,41.232236
PS_02,polystyrene,1784.0000,41.220741
PS_02,polystyrene,1785.0000,41.209420
PS_02,polystyrene,1786.0000,41.198268
PS_02,polystyrene,1787.0000,41.187283
PS_02,polystyrene,1788.0000,41.176461
PS_02,polystyrene,1789.0000,41.165799
PS_02,polystyrene,1790.0000,41.155293
PS_02,polystyrene,1791.0000,41.144940
PS_02,polystyrene,1792.0000,41.134737
PS_02,polystyrene,1793.0000,41.124682
PS_02,polystyrene,1794.0000,41.114771
PS_02,polystyrene,1795.0000,41.105001
PS_02,polystyrene,1796.0000,41.095370
PS_02,polystyrene,1797.0000,41.085876
PS_02,polystyrene,1798.0000,41.076514
PS_02,polystyrene,1799.0000,41.067284
PS_02,polystyrene,1800.0000,41.058181
PS_02,polystyrene,1801.0000,41.049205
PS_02,polystyrene,1802.0000,41.040352
PS_02,polystyrene,1803.0000,41.031620
PS_02,polystyrene,1804.0000,41.023008
PS_02,polystyrene,1805.0000,41.014512
PS_02,polystyrene,1806.0000,41.006130
PS_02,polystyrene,1807.0000,40.997861
PS_02,polystyrene,1808.0000,40.989702
PS_02,polystyrene,1809.0000,40.981651
PS_02,polystyrene,1810.0000,40.973707
PS_02,polystyrene,1811.0000,40.965867
PS_02,polystyrene,1812.0000,40.958130
PS_02,polystyrene,1813.0000,40.950493
PS_02,polystyrene,1814.0000,40.942955
PS_02,polystyrene,1815.0000,40.935514
PS_02,polystyrene,1816.0000,40.928169
PS_02,polystyrene,1817.0000,40.920918
PS_02,polystyrene,1818.0000,40.913758
PS_02,polystyrene,1819.0000,40.906689
PS_02,polystyrene,1820.0000,40.899709
PS_02,polystyrene,1821.0000,40.892816
PS_02,polystyrene,1822.0000,40.886010
PS_02,polystyrene,1823.0000,40.879287
PS_02,polystyrene,1824.0000,40.872648
PS_02,polystyrene,1825.0000,40.866090
PS_02,polystyrene,1826.0000,40.859612
PS_02,polystyrene,1827.0000,40.853213
PS_02,polystyrene,1828.0000,40.846892
PS_02,polystyrene,1829.0000,40.840647
PS_02,polystyrene,1830.0000,40.834477
PS_02,polystyrene,1831.0000,40.828380
PS_02,polystyrene,1832.0000,40.822356
PS_02,polystyrene,1833.0000,40.816403
PS_02,polystyrene,1834.0000,40.810521
PS_02,polystyrene,1835.0000,40.804707
PS_02,polystyrene,1836.0000,40.798962
PS_02,polystyrene,1837.0000,40.793283
PS_02,polystyrene,1838.0000,40.787670
PS_02,polystyrene,1839.0000,40.782122
PS_02,polystyrene,1840.0000,40.776637
PS_02,polystyrene,1841.0000,40.771215
PS_02,polystyrene,1842.0000,40.765855
PS_02,polystyrene,1843.0000,40.760555
PS_02,polystyrene,1844.0000,40.755315
PS_02,polystyrene,1845.0000,40.750134
PS_02,polystyrene,1846.0000,40.745011
PS_02,polystyrene,1847.0000,40.739945
PS_02,polystyrene,1848.0000,40.734935
PS_02,polystyrene,1849.0000,40.729981
PS_02,polystyrene,1850.0000,40.725081
PS_02,polystyrene,1851.0000,40.720234
PS_02,polystyrene,1852.0000,40.715440
PS_02,polystyrene,1853.0000,40.710699
PS_02,polystyrene,1854.0000,40.706008
PS_02,polystyrene,1855.0000,40.701368
PS_02,polystyrene,1856.0000,40.696778
PS_02,polystyrene,1857.0000,40.692237
PS_02,polystyrene,1858.0000,40.687744
PS_02,polystyrene,1859.0000,40.683299
PS_02,polystyrene,1860.0000,40.678900
PS_02,polystyrene,1861.0000,40.674548
PS_02,polystyrene,1862.0000,40.670241
PS_02,polystyrene,1863.0000,40.665980
PS_02,polystyrene,1864.0000,40.661762
PS_02,polystyrene,1865.0000,40.657588
PS_02,polystyrene,1866.0000,40.653457
PS_02,polystyrene,1867.0000,40.649368
PS_02,polystyrene,1868.0000,40.645321
PS_02,polystyrene,1869.0000,40.641315
PS_02,polystyrene,1870.0000,40.637350
PS_02,polystyrene,1871.0000,40.633425
PS_02,polystyrene,1872.0000,40.629539
PS_02,polystyrene,1873.0000,40.625692
PS_02,polystyrene,1874.0000,40.621884
PS_02,polystyrene,1875.0000,40.618113
PS_02,polystyrene,1876.0000,40.614380
PS_02,polystyrene,1877.0000,40.610684
PS_02,polystyrene,1878.0000,40.607023
PS_02,polystyrene,1879.0000,40.603399
PS_02,polystyrene,1880.0000,40.599810
PS_02,polystyrene,1881.0000,40.596256
PS_02,polystyrene,1882.0000,40.592736
PS_02,polystyrene,1883.0000,40.589250
PS_02,polystyrene,1884.0000,40.585798
PS_02,polystyrene,1885.0000,40.582379
PS_02,polystyrene,1886.0000,40.578992
PS_02,polystyrene,1887.0000,40.575638
PS_02,polystyrene,1888.0000,40.572315
PS_02,polystyrene,1889.0000,40.569023
PS_02,polystyrene,1890.0000,40.565763
PS_02,polystyrene,1891.0000,40.562533
PS_02,polystyrene,1892.0000,40.559333
PS_02,polystyrene,1893.0000,40.556163
PS_02,polystyrene,1894.0000,40.553022
PS_02,polystyrene,1895.0000,40.549910
PS_02,polystyrene,1896.0000,40.546827
PS_02,polystyrene,1897.0000,40.543772
PS_02,polystyrene,1898.0000,40.540745
PS_02,polystyrene,1899.0000,40.537745
PS_02,polystyrene,1900.0000,40.534773
PS_02,polystyrene,1901.0000,40.531827
PS_02,polystyrene,1902.0000,40.528908
PS_02,polystyrene,1903.0000,40.526015
PS_02,polystyrene,1904.0000,40.523148
PS_02,polystyrene,1905.0000,40.520307
PS_02,polystyrene,1906.0000,40.517491
PS_02,polystyrene,1907.0000,40.514699
PS_02,polystyrene,1908.0000,40.511933
PS_02,polystyrene,1909.0000,40.509190
PS_02,polystyrene,1910.0000,40.506472
PS_02,polystyrene,1911.0000,40.503777
PS_02,polystyrene,1912.0000,40.501106
PS_02,polystyrene,1913.0000,40.498457
PS_02,polystyrene,1914.0000,40.495832
PS_02,polystyrene,1915.0000,40.493229
PS_02,polystyrene,1916.0000,40.490649
PS_02,polystyrene,1917.0000,40.488091
PS_02,polystyrene,1918.0000,40.485554
PS_02,polystyrene,1919.0000,40.483039
PS_02,polystyrene,1920.0000,40.480546
PS_02,polystyrene,1921.0000,40.478073
PS_02,polystyrene,1922.0000,40.475621
PS_02,polystyrene,1923.0000,40.473190
PS_02,polystyrene,1924.0000,40.470779
PS_02,polystyrene,1925.0000,40.468388
PS_02,polystyrene,1926.0000,40.466016
PS_02,polystyrene,1927.0000,40.463665
PS_02,polystyrene,1928.0000,40.461333
PS_02,polystyrene,1929.0000,40.459020
PS_02,polystyrene,1930.0000,40.456726
PS_02,polystyrene,1931.0000,40.454451
PS_02,polystyrene,1932.0000,40.452194
PS_02,polystyrene,1933.0000,40.449955
PS_02,polystyrene,1934.0000,40.447735
PS_02,polystyrene,1935.0000,40.445532
PS_02,polystyrene,1936.0000,40.443348
PS_02,polystyrene,1937.0000,40.441180
PS_02,polystyrene,1938.0000,40.439030
PS_02,polystyrene,1939.0000,40.436898
PS_02,polystyrene,1940.0000,40.434782
PS_02,polystyrene,1941.0000,40.432683
PS_02,polystyrene,1942.0000,40.430600
PS_02,polystyrene,1943.0000,40.428534
PS_02,polystyrene,1944.0000,40.426484
