raman_shift_cm-1,intensity
1075,303.31294355
1076,307.226948
1077,299.876016545
1078,301.65543755
1079,306.6095265
1080,297.1925873
1081,308.339337
1082,299.27066275
1083,301.6094994
1084,300.5791255
1085,303.2994104
1086,299.885468545
1087,301.53558875
1088,299.11156905
1089,304.20939185
1090,306.732017
1091,302.69618825
1092,304.86159145
1093,299.944611495
1094,304.41149495
1095,306.4620885
1096,295.3810353
1097,302.60474865
1098,306.395903
1099,297.96902425
1100,297.118732
1101,306.486586
1102,301.29616785
1103,300.7490485
1104,298.26408835
1105,301.3080083
1106,302.9947879
1107,304.148761
1108,303.5124707
1109,299.39524005
1110,302.2451994
1111,301.3248667
1112,298.59054745
1113,302.7947099
1114,302.1749258
1115,301.9542073
1116,300.408981485
1117,306.452454
1118,300.8784841
1119,306.6084105
1120,304.8014019
1121,305.2217005
1122,299.0651825
1123,302.43376155
1124,299.1402652
1125,302.57518295
1126,300.89924275
1127,298.6187478
1128,304.0776076
1129,301.82783685
1130,306.9347485
1131,302.7126806
1132,304.5805037
1133,308.9182055
1134,298.0470341
1135,310.051259
1136,300.5473329
1137,307.3782895
1138,309.547867
1139,308.9814505
1140,301.74085675
1141,307.78636
1142,315.2559475
1143,313.408189
1144,315.5529085
1145,315.0308465
1146,319.2339375
1147,325.5670625
1148,329.432295
1149,325.9650125
1150,340.7085415
1151,340.2685225
1152,359.89019
1153,358.006635
1154,366.858335
1155,367.284065
1156,373.71577
1157,364.39702
1158,352.459395
1159,342.299784
1160,341.1414625
1161,333.024653
1162,325.8655825
1163,321.103947
1164,323.9590955
1165,313.4385345
1166,316.682534
1167,318.435961
1168,318.885527
1169,311.432611
1170,315.180866
1171,313.59479
1172,314.1549495
1173,312.6971785
1174,314.155888
1175,319.85411750000003
1176,322.7394425
1177,324.697683
1178,332.992478
1179,336.092977
1180,342.027115
1181,353.05357
1182,360.63815
1183,367.985095
1184,357.116695
1185,354.21569
1186,339.9766095
1187,342.3150745
1188,326.2342565
1189,321.3260625
1190,316.210618
1191,310.3585365
1192,315.061795
1193,313.941475
1194,308.1339775
1195,306.550281
1196,306.303604
1197,311.4810505
1198,305.025279
1199,302.88744725
1200,303.16966835
