raman_shift_cm-1,intensity
1651,299.844728685
1652,297.04292505
1653,299.73811241
1654,301.02280775
1655,296.81186805
1656,300.97213015
1657,304.48311965
1658,297.114847
1659,297.8685483
1660,300.0119105465
1661,301.2582128
1662,300.66267745
1663,299.48063935
1664,300.5402865
1665,300.05445307
1666,300.91684835
1667,300.141353165
1668,298.3108049
1669,298.96680125
1670,301.5186255
1671,299.9782330265
1672,296.53171235
1673,302.0032465
1674,303.8627827
1675,295.96810985
1676,298.3622208
1677,302.2252825
1678,299.4779036
1679,301.851245
1680,299.834895645
1681,296.17285695
1682,300.325750175
1683,301.5607672
1684,300.134889115
1685,300.8712382
1686,301.2999337
1687,300.82228575
1688,300.394823545
1689,300.9028988
1690,299.538945795
1691,294.4631065
1692,300.90569545
1693,304.92331625
1694,299.1388955
1695,300.40297538
1696,298.41009655
1697,298.95699835
1698,298.77744635
1699,299.25316285
1700,301.149388
1701,302.63577225
1702,302.40322885
1703,297.53932745
1704,296.8175017
1705,301.1785088
1706,299.50699337
1707,297.6246585
1708,302.0351099
1709,301.6766629
1710,299.9900087725
1711,298.17593005
1712,303.34189625
1713,301.71860955
1714,296.70072545
1715,302.5556707
1716,300.344042315
1717,295.33373055
1718,301.1179606
1719,301.71709685
1720,296.39622015
1721,299.701492725
1722,304.0623136
1723,303.5789559
1724,294.5196845
1725,294.2833885
1726,302.00698965
1727,302.87605915
1728,302.1844036
1729,300.68955315
1730,299.30237495
1731,296.338575
1732,297.4945214
1733,300.74154905
1734,302.37867075
1735,303.74312725
1736,297.2547648
1737,297.5748434
1738,302.32428015
1739,299.79365239
1740,300.64194965
1741,299.37536135
1742,298.35612855
1743,302.93285445
1744,299.03916605
1745,298.76730595
1746,301.5645654
1747,299.2123797
1748,300.6820607
1749,302.38269845
1750,297.9129212
1751,299.20835895
1752,303.0181899
1753,297.40100085
1754,300.20826244
1755,298.7866192
1756,299.1357743
1757,303.3167219
1758,300.328596895
1759,299.24999005
1760,299.1298254
1761,300.56956765
1762,300.57758195
1763,300.9407941
1764,300.227013335
1765,298.0983477
1766,299.04536815
1767,298.7803593
1768,303.10548415
1769,300.8791081
1770,296.3653423
1771,301.5900509
1772,301.9839451
1773,299.312248
1774,300.026445884
1775,300.468143005
1776,299.17009235
1777,298.8394254
1778,298.27900555
1779,300.7938964
1780,300.99239995
1781,300.38908811
1782,300.7484223
1783,301.884512
1784,300.5445167
1785,296.0056087
1786,298.03969945
1787,301.38324705
1788,302.4034052
1789,301.7684507
1790,298.5038706
1791,299.72498598
1792,299.07308105
1793,296.4460015
1794,302.14300075
1795,302.9229404
1796,298.53466665
1797,298.1511837
1798,301.54890555
1799,304.39674135
1800,301.2747718
1801,295.50969015
1802,295.9130093
1803,299.94737595
1804,303.23082855
1805,302.2415184
1806,298.57560425
1807,298.1633758
1808,300.0359653385
1809,301.61177005
1810,297.98535485
1811,298.1248399
1812,301.52809835
1813,298.2646285
1814,299.59205569
1815,302.651828
1816,300.414136115
1817,302.9831443
1818,300.950276
1819,298.64686415
1820,297.01325785
1821,294.9591295
1822,302.622941
1823,302.33778855
1824,301.96949225
1825,299.639492575
1826,296.66505405
1827,300.86452105
1828,301.63720775
1829,301.834701
1830,300.265763605
1831,297.71608585
1832,298.5089901
1833,301.89691115
1834,301.55851635
1835,297.60126045
1836,296.9454217
1837,301.61162955
1838,300.55301795
1839,300.6696503
1840,298.8425827
1841,299.3226001
1842,304.39250265
1843,299.602338945
1844,298.4988704
1845,300.326546155
1846,300.19933215
1847,301.5933435
1848,300.854868
1849,298.84987495
1850,298.14302745
1851,301.69000145
1852,300.56748785
1853,296.84470985
